date,BM,MOM,HP,BASIS
1996-07-10,-0.0048382367343349,-0.0217694330283079,0.0029391183261448,-0.0014305874056524
1996-07-17,0.0073695287981374,-0.0125042686814272,0.0158235679350987,-0.0054241179828611
1996-07-24,-0.034585368030004,-0.0148916856679702,0.0126566660837738,0.0042628534321904
1996-07-31,-0.0040019427409203,-0.010222076759547,0.0071860800389039,-0.0160418966703624
1996-08-07,-0.0017160682892301,-0.0110713204253033,-0.0100732332315284,-0.000539231095112
1996-08-14,-0.0358760986846552,0.005987824166039,0.0110240029863656,-0.0255062996414202
1996-08-21,-0.0018158116732009,-0.0214847895761582,0.0214004752473859,-0.0197486931216871
1996-08-28,0.0121703655138161,0.014485806393866,-0.0059174319804265,0.0093960554803874
1996-09-04,0.0049025507063884,-0.0010458326799578,0.0243114466521306,0.0001844265763048
1996-09-11,-0.0191958376985263,0.0545153471861915,-0.0007827483315909,0.0045392016045217
1996-09-18,0.0056378075898244,0.0085605455438626,-0.0065258377405145,0.0050444165797663
1996-09-25,-0.002749303151851,0.0196190819851171,0.0322638121913909,0.015064316037573
1996-10-02,0.003684105898622,-0.0040112814136154,0.035054235427002,0.01109959061365
1996-10-09,0.0077387495596944,0.0419002283029523,0.0103933202152929,-0.0115222122791659
1996-10-16,0.0002401016404618,0.0437321433567043,0.0054047085766954,-0.0023991971761222
1996-10-23,-0.0115279716480691,0.0237291771315161,0.0012618604817498,-0.004228683818559
1996-10-30,0.0286196225303342,-0.0238427553008282,-0.0221543118300934,0.002908935712753
1996-11-06,-0.0093752433982611,-0.0119304330313344,0.0240091661037939,0.0406849097303978
1996-11-13,0.0037481868938238,-0.0051714595393011,-0.0088608272043023,0.0047233602959759
1996-11-20,0.0033569073583512,0.0054350685218489,-0.014123212714182,-0.0015545935708478
1996-11-27,-0.006644694630123,-0.0120815382079713,0.0149255453450678,0.0101385099803202
1996-12-04,0.0287873289175564,-0.0311842836690154,-0.0098789057236007,-0.0074004914757921
1996-12-11,0.0193130072052696,-0.0436699699397188,-0.0185814588588452,0.0041342737728341
1996-12-18,0.0051318855327128,0.0284470723187311,0.0061003762563054,-0.0065063069806554
1996-12-25,-0.033570863550195,0.0452656524865923,-0.0177010781412364,0.0140040073061646
1997-01-01,0.0268272302021339,-0.0079583284039012,0.0238964658464985,-0.0112539833565696
1997-01-08,-0.010453013968068,-0.0458333816658777,-0.0006456346777746,0.0161266942345593
1997-01-15,-0.0303126833177859,0.0483977360464859,-0.0034824078837427,0.0094747188504325
1997-01-22,-0.0249535941901976,-0.0227684671054329,-0.0035197478991215,-0.0072489024405645
1997-01-29,-0.007230867825814,0.0104306224790098,0.0033356538352315,-0.0128505279950047
1997-02-05,-0.0149907315007984,-0.015147479394477,-0.0190630092647733,0.0072784800514941
1997-02-12,-0.0190035850817634,-0.0311812965572678,-0.0063574435340592,-0.0186948638773573
1997-02-19,-0.0055431543658014,0.0279156045977072,0.0180329356490087,-0.0043091260142243
1997-02-26,0.0049580383220017,-0.0724885300121301,-0.009583413920226,0.0060040941557086
1997-03-05,-0.0054658479334016,0.0093255946804182,0.0053975698518839,-0.0016036155533001
1997-03-12,-0.01017012519658,-0.0101238787013117,0.0051332459361199,0.0082722270470117
1997-03-19,-0.015150872258154,0.0146230701970773,0.0205757658782426,0.0067839019862805
1997-03-26,0.0144075740378113,0.0587937229138858,0.0185036139450781,-0.0042419895974047
1997-04-02,0.0245683700362951,-0.0193559139132445,0.0171942206153093,0.0173305252353323
1997-04-09,-0.0340586979564012,0.022764571436319,0.0042869528223358,-0.0131409872989519
1997-04-16,-0.0126823009834532,0.0380065102724378,0.0168364292984006,-0.010782250856269
1997-04-23,-0.032496189275015,0.0754661828273478,0.0386274966595034,0.0200031937996452
1997-04-30,-0.025821374465709,-0.0372519326295265,0.0068942445268782,-0.0077561293338068
1997-05-07,0.0140293665080893,-0.0888942494133597,-0.0022059820849494,0.0109832688597754
1997-05-14,-0.0121136639707104,0.0031872145151346,0.0118362528143282,0.0087020246194561
1997-05-21,0.0011314373093535,-0.0227690603343011,-0.0007008499081246,-0.0024379036245487
1997-05-28,0.0026909730857159,-0.0155261773049718,-0.0014661378634755,-0.0037314872311818
1997-06-04,-0.0027011486972243,-0.0488475781297695,0.005197758923934,-0.0184270258169596
1997-06-11,-0.0176434019551892,0.0350742197958389,0.0122156294251089,0.00780263268308
1997-06-18,0.009910733145098,0.0077421441209789,-0.0218540794615893,0.0213454342217668
1997-06-25,-0.0181537688014021,0.077237024956622,0.018828624132547,-0.0177933544941575
1997-07-02,0.000792453955343,0.08999430306146,0.0041737599697053,0.0075437722405544
1997-07-09,0.0020998055015994,-0.0052180334310364,-0.0080342351872203,-0.0087581405136545
1997-07-16,-0.0016306309434143,0.0076690729268275,0.0279816829238771,-0.0157269853822003
1997-07-23,-0.0216845473305237,-0.0074512970136184,-0.0070439107770884,0.024132947363316
1997-07-30,0.0316986307221406,-0.0207589588328278,0.0121851436118533,-0.0236839910139741
1997-08-06,0.0123084985368487,-0.0150328309775132,-0.0049402184092053,0.0245684350866646
1997-08-13,0.0707126621061341,-0.0760275457793134,-0.020161069462936,0.0416485648847311
1997-08-20,-0.0192283143546255,0.0416517726085811,0.0250474374841093,-0.0278928093504397
1997-08-27,0.0337158487565427,-0.0603852659774706,-0.0072847961172912,0.0075845411264591
1997-09-03,-0.0126449568137776,0.0034872673899008,0.0109161308786789,-0.0104972668618529
1997-09-10,0.0337838100083068,-0.0260059593293557,0.02372723967399,0.0182056827450367
1997-09-17,-0.033550813625115,0.0804434118162655,-0.010028868902656,0.0188901902702237
1997-09-24,-0.0127854528618214,-0.0382829420796314,-0.0095086755838642,-0.0201392365604825
1997-10-01,-0.0011984724462666,0.0033698636231039,0.0127400932521689,0.0065591558354486
1997-10-08,-0.0382726280859706,0.0134925617849909,0.0017136221208134,0.0121740225330925
1997-10-15,0.0114687316866618,-0.0024334086718103,-0.0099553792307695,-0.0084008128913548
1997-10-22,0.0102198237854066,0.0279936156535816,-0.0163705311876608,0.0082397004505722
1997-10-29,0.0209718520147481,0.0240274406695874,0.0164896085385092,0.0193530510059812
1997-11-05,-0.0002642256164878,0.025107331840515,-0.0068921593236723,0.0055231117208912
1997-11-12,0.0381588218775495,0.0064583377572743,0.0075894070398588,-0.0046852330619345
1997-11-19,-0.0312280563873849,0.0108018496448582,0.0461135469490614,-0.028858890589783
1997-11-26,0.023797484051791,-0.0238844723249589,0.0122093992238553,0.0026557868523195
1997-12-03,-0.0264439424395929,-0.0228694758866017,0.0301808391658618,0.0210180465288896
1997-12-10,-0.0079155652204194,0.0016088923101579,-0.0211939708220763,0.044060112459541
1997-12-17,0.0058682185706663,-0.0279620909081857,0.0299523273787445,0.0227014232211258
1997-12-24,0.0548091954865403,0.0234365109681285,0.0104066447690438,-0.006538008533758
1997-12-31,-0.0171958804278027,0.0394772833036538,0.0006409207657225,0.0198961046949799
1998-01-07,-0.0252629762551073,0.0086744249859654,-0.0072070059641615,-0.0108367368329951
1998-01-14,0.0091461637580019,0.0256847216508273,-0.0016550885965039,-0.0450161058297834
1998-01-21,-0.0253082671662938,0.0043629002196282,-0.0274904996162513,0.0114983482713226
1998-01-28,-0.0227344489131856,0.0055801568486265,-0.0405654872099533,0.04515991117267
1998-02-04,-0.0027280782274111,0.0094452868078526,0.0069634801826941,-0.0153814567154139
1998-02-11,-0.0144270443224105,-0.0271787729704059,0.0056971476219621,0.0085117357105619
1998-02-18,-0.0094285649118602,0.0333478087017582,-0.0017995097090813,-0.0045621111051181
1998-02-25,-0.0064904596139138,0.0137979808227787,-0.0136242797331896,0.0178224715280423
1998-03-04,0.0169725020715305,-0.016137540603986,0.0176465840252177,-0.0032934105327756
1998-03-11,-0.0228252558693483,0.0452600859127175,0.0040431955070186,-0.005844605240842
1998-03-18,0.0034994610868888,0.0178413512008275,-0.0394053217671981,0.0025232298126144
1998-03-25,0.0162136410883849,-0.0236032436153055,-0.0168173372037283,0.0239341816379707
1998-04-01,-0.0322382841618487,-0.0325524194771787,-0.015106787158182,0.0199360514621909
1998-04-08,0.007559429499333,0.0039037371573265,0.0167241892116368,0.0489325816395714
1998-04-15,0.0244785872301082,-0.0387612867991847,0.0471508255376761,-0.0341006345190499
1998-04-22,-0.0343884949785359,0.1121946765193315,0.0124987826772526,0.0258612174979629
1998-04-29,-0.0011996979005636,-0.0234528996890367,0.0080019006849805,0.0161010131529321
1998-05-06,0.0046516982792693,-0.0152076884449557,-0.0056810070064033,-0.0122875842707042
1998-05-13,-0.0261012858253942,0.0268763474571113,-0.0244321542227901,-0.0004532506746253
1998-05-20,-0.0324649051718864,0.0704105920344918,-0.0260902757018632,-0.0143871316107871
1998-05-27,0.0172998244373059,-0.0021421351845207,-0.0087088551685779,-0.0217253169898567
1998-06-03,0.0570052384823698,0.0032704006403964,0.0279062483780263,0.0179109238120564
1998-06-10,-0.0451609740746246,0.0573033230944909,-0.0047684162848915,-0.0193023965658217
1998-06-17,-0.0101501716955817,0.0485672206187363,0.0026375684344108,-0.0540327091731206
1998-06-24,-0.0260315639529914,0.0416904174740269,0.0046217393631035,-0.0122151207003853
1998-07-01,0.0001444679727099,-0.0291219140627145,0.0103013360569215,0.0350516437062079
1998-07-08,-0.0294179367401298,0.0372713165854378,0.004973887379464,0.0039408634732167
1998-07-15,-0.0182454689642127,0.0372455999689477,-0.0068601547802853,0.0163703116078655
1998-07-22,0.0145468338360266,-0.0112244261485488,-0.027927269777544,0.0179266395923663
1998-07-29,0.0078007879864678,-0.0026521540138904,-0.0086536704393408,-0.0330709435471965
1998-08-05,0.0226577569074812,0.0350575338539842,-0.0204377542349834,0.0083662713455276
1998-08-12,0.025527759210684,-0.003297292044788,-0.0119884108577673,-0.0144332367596932
1998-08-19,-0.0282930521279189,0.0091112921162054,-0.0167357366124157,-0.0219302163622939
1998-08-26,-0.0015357726211584,0.1266463921245494,-0.0282816144396114,-0.063896084192619
1998-09-02,0.0786833824882653,-0.0383528082304551,0.051648508068548,-0.0106742077083308
1998-09-09,0.0179783521656912,-0.075867650630345,0.0515998696150969,0.0338985100304069
1998-09-16,0.0182067004014393,-0.0858198420567556,0.0301093574968652,0.0122700693933632
1998-09-23,0.0013698812867509,0.0067522133086262,0.0335812370277508,-0.0092511037382515
1998-09-30,0.0408410604121343,0.0309451475800563,-0.0025655495070846,-0.0016177676087253
1998-10-07,0.0393695582716695,0.0571942981847431,0.0827032376727358,0.0019377763460362
1998-10-14,-0.06541529299459,0.0157781689249736,-0.0335206997782123,-0.0138293420714249
1998-10-21,-0.0583024631966097,-0.1939085493933281,-0.0978605808759261,0.0699418835613054
1998-10-28,-0.0185719095939038,-0.0689973023180094,0.0568568558719802,-0.0135567272960833
1998-11-04,-0.0051362712627445,-0.0520822109035148,-0.0019221160639299,0.0086050171321443
1998-11-11,-0.0106395197666897,0.0142558415527331,-0.0221056502040746,-0.0117539697770194
1998-11-18,-0.024667864043009,0.1207391686310857,0.011532212711652,-0.0199851175186948
1998-11-25,-0.0134201456231633,0.0571534734817336,0.0042118362611924,-0.027069705499042
1998-12-02,0.0020545530953971,0.1039558774455585,0.0120138788293894,0.0193083163114531
1998-12-09,0.0298994883333051,-0.0122545060973311,0.0002703702795251,0.0144458087761989
1998-12-16,0.0086110918687358,-0.0385558016072726,-0.0267580698701702,0.0105628031960753
1998-12-23,-0.0437263796851319,0.117248662432024,-0.0138753312029625,-0.0155348861976477
1998-12-30,-0.010369178108381,0.0217967538527644,0.0062716767160847,0.0217793229520742
1999-01-06,0.0106927049157799,-0.1558337286722768,-0.0110771213440458,0.0172592649919595
1999-01-13,0.0295213827346667,-0.0265509165688157,0.005220078510256,-0.0086990679099423
1999-01-20,-0.0053137837059205,0.0315484929828152,-0.0037078377238176,0.0152896793621685
1999-01-27,-0.0265502917607556,0.0834220426560458,-0.0067092904234419,-0.0276412647424866
1999-02-03,-0.0408485198462666,0.0314271974695022,-0.0139770479547566,-0.0065907906082118
1999-02-10,0.0276801308308594,-0.0091617273425934,0.0012736565001445,-0.0018766250305044
1999-02-17,-0.0206010769196822,0.0770775305648937,-0.0010275979116528,-0.0331315799643966
1999-02-24,-0.0024360705318166,0.0348767327807807,0.0264644523485677,0.0141690357609818
1999-03-03,0.002389050954726,-0.0268754596568246,0.0423324335617167,0.0150216115569801
1999-03-10,-0.0238163387951761,-0.1108597816623287,0.1039101226562056,0.0109244090186253
1999-03-17,-0.011876069537739,-0.0549170102219101,0.0262226098488675,-0.0137560366489476
1999-03-24,0.0409538358276031,-0.0441991519744187,0.00510144104606,-0.0216727597391482
1999-03-31,-0.0390333990020599,-0.042578115047036,0.0099318270522737,0.0412568533226417
1999-04-07,0.0103383649785239,0.0611673844119878,0.0117662661369273,0.0075571547466408
1999-04-14,0.0001039070295781,-0.0388013884323898,0.0110687141620503,0.0717390872200319
1999-04-21,0.0627369451425034,-0.1647808764185471,-0.0526402068724591,0.0056342082627011
1999-04-28,0.0231323952165333,-0.073883568849149,-0.02367926622851,-0.0042044265351322
1999-05-05,0.0232026111556312,-0.0862656051192948,-0.0136785600515933,0.0071500171591612
1999-05-12,0.0105681654964056,-0.0114361436415362,-0.0063454183842101,0.002383189305172
1999-05-19,0.0266483532152951,-0.0054603873911268,-0.000179094783889,-0.0191653789075895
1999-05-26,0.0492886713533122,-0.0203041962414468,-0.0052246905153064,0.0207095306661776
1999-06-02,-0.0197448856381184,0.0143820519670419,0.0134189628917439,-0.0030109767002464
1999-06-09,-9.946238982705588e-05,-0.0001336794745112,-0.0084301847478298,0.0063378344507066
1999-06-16,0.0546848475450906,0.0167407075587628,0.0075441330516067,0.0322546881518045
1999-06-23,0.0064535474254601,0.0092197977819154,0.0093475334135475,-0.0260042882207717
1999-06-30,-0.0566961344194777,-0.0398121838712693,0.0201977995982895,-0.0456273269181195
1999-07-07,-0.0146252529256384,0.0037942117342038,0.0059625800609175,0.0162330947888612
1999-07-14,0.0518364287835522,-0.0972038479110621,0.0428520927904432,0.0051110119022411
1999-07-21,-0.0074381275999635,0.0065872521408321,-0.000110180453795,-0.0025772121532989
1999-07-28,0.0084642555051624,0.006378847009117,0.0251347247759935,0.0063705106678248
1999-08-04,0.0340931005764728,0.0123059462325248,-0.0349713583046632,0.0224107799322115
1999-08-11,0.0397148184075995,0.0026787736284823,-0.0014670673996416,0.0254104025397921
1999-08-18,-0.0403261960385007,-0.0062773898952426,-0.0171457048750017,0.0083542141578228
1999-08-25,-0.0508666661395281,0.0201247408743888,0.0194354571064161,-0.0407266232802654
1999-09-01,0.0384019348186032,-0.0062362147300425,0.0309889062288148,-0.0168715272498874
1999-09-08,0.0125724065375469,0.0273061515950541,-0.0061124515671105,0.0284656367889559
1999-09-15,0.0388673194272351,-0.0418066979074099,0.007248497294463,-0.0028811003625779
1999-09-22,0.0042178598333007,0.0487675019995864,-0.0114266194917213,-0.0171477600487077
1999-09-29,0.0490996844601222,-0.0088265779050789,0.0314273190074812,0.0390547164785148
1999-10-06,-0.0823393087951569,0.0199314213975935,0.0316499732526769,-0.052126307296496
1999-10-13,0.0253885416704888,-0.0051685702876402,-0.0050004500829413,0.0187585783868748
1999-10-20,-0.0553747788086537,0.0226996438329575,-0.0146797949659531,0.0175301182989321
1999-10-27,-0.0104618580874334,-0.0462248781458333,0.0078069842494561,-0.0469992003256141
1999-11-03,-0.0262240773549482,-0.0527930055942445,-0.0112822957809855,-0.0066411172736879
1999-11-10,-0.0035505015932585,0.1117402424852607,0.0414131583071236,0.0654018773990025
1999-11-17,0.0123543342835453,0.0069176402719237,-0.0283115046254338,0.0162696294429849
1999-11-24,-0.0494444772782178,0.0007702599298345,0.0235676563752816,-0.0754455326760168
1999-12-01,0.027397297317122,-0.0351243354179952,-0.0031595178903941,0.0144949834956208
1999-12-08,0.0409830534520803,0.0892738415970222,-0.01785831385619,0.0386073917225762
1999-12-15,-0.009129888548002,0.0647930214965626,-0.0377016606609503,0.0266817722804936
1999-12-22,0.011177794543765,0.1240621147549796,0.0049255483080963,-0.0060261377488403
1999-12-29,0.0099146203968938,0.0712187163357631,-0.002686179579356,0.0215265097357976
2000-01-05,0.0563598397182997,-0.0604008948165287,0.0076332884215339,-0.0010443885965139
2000-01-12,-0.0430344360431349,-0.0015661653900502,-0.017731171363072,0.0157513875508239
2000-01-19,0.0019058807162498,0.1408091894045976,0.0073100400810196,0.0068724123383914
2000-01-26,0.0387919585903611,0.0572652331945975,-0.013123225569811,0.0151592919871214
2000-02-02,-0.0056073413206553,0.0261637756248654,-0.0509272083993241,0.0689254703266653
2000-02-09,-0.0022331034577201,0.125215514568669,0.054047102256134,-0.0249113550307561
2000-02-16,0.0397434311241671,0.134109586532792,-0.0640302389731611,-0.0045263450560194
2000-02-23,0.0079326889768528,-0.0094208562543311,0.0290965694647453,-0.0306082756990756
2000-03-01,0.0693732611654116,0.1300659913667328,0.052680383151598,-0.0252409855416875
2000-03-08,0.0721063811066485,0.0208021857041103,-0.0700847086209655,0.0273436670016197
2000-03-15,-0.0627070256047256,-0.2022933487499476,0.0135816021061794,0.0197254376346877
2000-03-22,0.0002804665392968,0.0887426004654216,-0.0286199293826999,0.0909947402097857
2000-03-29,0.0190204597573562,-0.0580194865183453,-0.0410182630708536,0.0248641713345757
2000-04-05,-0.0233091890622942,-0.1952184199872362,0.0771824312178915,-0.0445051333567061
2000-04-12,-0.0023096210401927,-0.1732698813117675,-0.0260038860705265,0.0009628948491241
2000-04-19,-0.009465187295654,-0.0185325973417886,0.0178496560981278,-0.0036549930350231
2000-04-26,0.0096634751069149,0.0529529931809103,0.0018497068155576,0.0060594909390732
2000-05-03,0.0237808843274162,0.0225277512331481,-0.0462820966045969,-0.016035208020193
2000-05-10,-0.0142607800887756,-0.0164001881998138,0.0012309383454071,0.0035918554070324
2000-05-17,0.0223909321020091,0.0511082292606507,-0.0297762376426033,0.0196811740623524
2000-05-24,-0.049049068508639,-0.0939326043468785,0.0592594572699933,-0.0513235470058621
2000-05-31,0.0251671283332405,0.0509880924198921,0.0049531898930283,0.0235871580590151
2000-06-07,0.0291795100574086,0.0753880104483774,0.01294199698803,-0.0240403771080887
2000-06-14,-0.0143821659835591,0.0395544297315778,-0.0122265426091937,0.0255278249946643
2000-06-21,-0.0065418854651016,0.1189623507564471,-0.0347676909373075,0.0495398262496568
2000-06-28,-0.045102267454117,0.0284467620316595,0.0280802333995653,-0.0453773781862572
2000-07-05,-0.000572306721942,0.0256872539654654,0.0342161017457828,-0.0753130960471704
2000-07-12,0.0229358835948839,-0.0016664038971908,-0.0223442683271773,0.0728018502033982
2000-07-19,0.0330378960253325,-0.0410701058097316,0.0276824041784305,-0.0514524010291129
2000-07-26,0.013650666739112,-0.0281842114210261,0.0210116885550319,-0.0310573562906194
2000-08-02,-0.0232698977238205,-0.0035723016769781,-0.0763337316102225,0.0273378779727784
2000-08-09,0.1075547775105315,0.0506278785374612,0.014863308580352,0.0081714341245685
2000-08-16,0.0194698884454969,-0.0788311103839234,-0.0225083312786545,0.0213679223134888
2000-08-23,-0.0191593879339108,0.0736848067162868,-0.0006738546273427,0.0440583082232532
2000-08-30,0.0128371023312076,0.0822002211603245,0.0303051990818053,-0.0079456405451926
2000-09-06,0.0621309679161717,-0.0690157125954089,-0.0130388452598228,0.0196613263948378
2000-09-13,-0.0263351304899073,0.0286253571066251,-0.0617923862400098,0.0382462357962908
2000-09-20,-0.0157057295641467,0.1029467976898132,-0.0244215198460738,0.0358946260930766
2000-09-27,-0.040690744890552,0.0827171115249768,-0.0127096593155576,-0.0160697796601711
2000-10-04,0.0112371485878179,-0.0576146220167729,0.0394557185181307,-0.049079963138724
2000-10-11,-0.0225106289779898,0.0201651202045945,0.0676829956190943,0.0386486856690023
2000-10-18,-0.0370435233016629,0.0930703136040397,-0.0041640610010125,-0.0373846197556419
2000-10-25,-0.007427811441617,-0.0712421162027592,0.0366984028569963,-0.0447909979641431
2000-11-01,0.0120584319808952,-0.0539197134892604,0.0220554629709545,-0.0283866277077165
2000-11-08,-0.0021648093432045,-0.0808869745970072,0.0761528482779706,-0.0454696016580982
2000-11-15,-0.0093107404804817,0.0110334426255621,-0.0341392282590465,0.0077113839611449
2000-11-22,0.0070173118464205,-0.0362214257330878,0.0427407751650075,-0.0125274661733984
2000-11-29,-0.0291756223234746,0.0513907579378849,0.0154875877928033,-0.0419228527484663
2000-12-06,0.0605169669071867,0.0023379030894035,0.0306591170925595,-0.0652054188121213
2000-12-13,0.0065143307282482,-0.0055448951166841,-0.0277489171431593,0.0396162713725694
2000-12-20,0.0228930907688681,-0.0617127996229985,0.0259569470198881,-0.0132881473409431
2000-12-27,0.020448126082009,-0.0515408170712483,-0.0066794104024275,-0.0308105559109568
2001-01-03,0.0358320498973207,-0.1944796167596339,0.0398689766860806,-0.0363996660063257
2001-01-10,0.0559191523033155,-0.092485188506618,0.0259898901714043,-0.0335956206804522
2001-01-17,0.0141698091819639,-0.087652549969417,-0.0026369403651939,-0.0115034408070441
2001-01-24,-0.0257124586548857,-0.0295333297410261,-0.0288408609387079,0.0349452264592907
2001-01-31,0.0223658449077279,-0.0255124093582304,0.0163863359970608,-0.0179732401488621
2001-02-07,0.0221081394742585,0.0674864405670558,-0.0143733622799264,-0.0067931012516837
2001-02-14,0.0182948776489742,-0.0019796961227892,-0.0192841392119135,0.0162703219463732
2001-02-21,0.0268124049790726,0.0792833927880334,0.016661232886937,0.0129114139432997
2001-02-28,0.0040405625868146,-0.0097742868743859,0.0421382512494793,0.0049888534055925
2001-03-07,0.0667375664587095,-0.0145963124670898,-0.0008086456020758,-0.0454127003498615
2001-03-14,0.0306449763835464,0.0428899861198616,-0.0079008013923317,0.068634637130837
2001-03-21,0.0368697325660801,0.0201629956994831,-0.0277815319825211,0.0261570958250139
2001-03-28,-0.0425469225689152,0.0056124567928987,0.0029050343013458,0.014113120401745
2001-04-04,0.0169271994648205,0.0618539848323301,-0.0061434457167018,0.0331216403443403
2001-04-11,-0.0185471261054465,-0.096307083039914,-0.0391768989007813,0.0015764908797634
2001-04-18,-0.0370306421848536,-0.1006251182443163,-0.0157915589407646,-0.036382977471215
2001-04-25,0.0332709423930472,0.1140697578774755,0.0054611546804938,-0.0398284573100178
2001-05-02,0.0201482420462227,-0.1194902988236896,0.0084467208236654,-0.0159680950605346
2001-05-09,0.004305114968673,0.0535465606504444,0.0011501475240935,0.0025392957544347
2001-05-16,0.0001627935228589,0.057471926202327,-0.0232047094152096,0.0159835030721219
2001-05-23,-0.00179708090271,-0.0555313970434305,0.0137861730079629,-0.0115823860153869
2001-05-30,0.004938990905019,0.1020655514857493,-0.0371871810057088,-0.0156099716697543
2001-06-06,-0.0135712254108049,-0.0171895588583693,0.0268835162394661,0.0258584564286897
2001-06-13,0.0398920886144095,0.0317173320477316,0.009997624483626,-0.0139260256496046
2001-06-20,-0.0085402186126385,0.1575133887364449,0.0287962518543233,0.0212491383184667
2001-06-27,0.0350539512741201,-0.0830821073646751,-0.0041784919796869,-0.0235313947965113
2001-07-04,-0.0405007286697754,-0.0699161366330207,-0.0265259637248421,-0.004399585552981
2001-07-11,0.0163446571667267,0.0868384483631548,0.0541542099808416,-0.0190062382745763
2001-07-18,-0.0184120082254069,-0.0218446360556227,0.0277944358721974,-0.0178276972089246
2001-07-25,0.0129424563704221,-0.0213445494578917,-0.0514095859313704,0.037413660500905
2001-08-01,-0.0023369112093379,-0.0516947106256208,-0.048588030395396,0.0044677355007364
2001-08-08,-0.0048715050280829,0.0187079711260278,0.0241970715419352,-0.0023791038699604
2001-08-15,0.0117642957966658,-0.0131838439414953,-0.0052591267705839,0.0012820796114424
2001-08-22,-0.0228405330988601,0.0221921363446098,0.0192092175859613,-0.0054499660497038
2001-08-29,0.0049850616170644,0.0118007473612265,0.0150442978064428,-0.0035957360863877
2001-09-05,-0.0253898014009276,0.1242398755286935,0.0013707233489086,-0.0189415597949317
2001-09-12,-0.0080342200124698,0.0269463833572716,-0.018478144763811,-0.0237574099529267
2001-09-19,-0.0557452148477582,0.0839267978007772,0.0109028895613398,-0.0364703793051785
2001-09-26,-0.0610378866245124,0.0530322294028407,0.0107578852859355,-0.03056605668423
2001-10-03,-0.0351542766826035,-0.0733050612110388,-0.0405988734368981,0.0085387240884538
2001-10-10,0.0013755465001429,0.0388624709629367,-0.0212700959564662,-0.023506061211766
2001-10-17,-0.0020387433579082,-0.0617543103926557,0.0132145477998258,0.0173265988757541
2001-10-24,-0.0050966657176893,-0.035776867387285,-0.0070142872654506,0.0051764975923734
2001-10-31,-0.0086777455341104,-0.0451674534437255,0.0420041425820174,-0.012595326795609
2001-11-07,-0.0116014661330234,-0.0329243505160033,0.0324099410480613,-0.0007747785174696
2001-11-14,0.0397248354627265,-0.0252626850578895,0.0298592338450103,-0.0159863911579602
2001-11-21,-0.0210798299938433,-0.0744624484134681,-0.0002142116911206,0.0186523180583954
2001-11-28,0.0116493525093957,0.010799667185379,0.0040701658043579,7.192940635531147e-05
2001-12-05,0.0750228740188976,-0.0468764434998817,0.0259458325817262,-0.0020296447050846
2001-12-12,0.0634331908238966,-0.0247093125240774,0.0276298389948314,-0.0224810411412265
2001-12-19,0.0106465798096691,0.0836317674758852,-0.0005787715134512,-0.0060752832951756
2001-12-26,0.014761664837775,-0.0040881461676604,-0.0070527998522778,-0.0056917682659009
2002-01-02,0.0533798727832039,-0.046611055503127,0.0075506430801782,-0.0052822756128814
2002-01-09,0.0984440694006105,0.0008511827393184,0.0383159837417406,0.0419529548696872
2002-01-16,-0.0376361821691046,0.0979640221256573,-0.0473956117926579,-0.0657808497842739
2002-01-23,-0.0017057357737597,0.0163662080726472,0.0032182881260525,-0.0058830849680343
2002-01-30,0.0385381117815962,-0.0211819653873549,0.0282523366471706,0.0220177057457765
