date,B1,B2,B3,M1,M2,M3,HP1,HP2,HP3,V1,V2,V3
1991-07-10,0.0216025057731721,0.0083700700499163,-0.015968038739468837,-0.0038382979213794316,-0.009520022341654166,0.02194649533588791,,,,,,
1991-07-17,0.01869072735538194,0.01881500248892912,0.017469862385907323,0.015214822491840918,0.02747847588543078,0.012930739919566767,,,,,,
1991-07-24,-0.007411543990553422,-0.022013167625349977,-0.011100206804801963,-0.015409777150144641,0.005998493438193745,-0.028611956220760404,,,,,,
1991-07-31,0.021034289943701396,0.023461144358114385,-0.009380754747483622,0.017083915097041484,0.014776585830827813,0.0016748119547195517,,,,,,
1991-08-07,-0.012695901491351516,-0.0226564401426901,-0.018814899936557813,-0.010940234978620733,-0.02013041590939741,-0.02256137933932835,,,,,,
1991-08-14,-0.01335347569330146,-0.019589504065594565,-0.01861787710265686,-0.04281194614596765,-0.009699589462140017,-0.0014953907345966744,,,,,,
1991-08-21,0.01841557377737448,0.016357193643366488,-0.01751622981581448,-0.005623232586345847,0.00983309191707831,0.009226314762942958,,,,,,
1991-08-28,-0.0037152176930494362,0.00029095519068253077,0.04086287507437031,0.03963348405405777,-0.009172329183828345,0.011213134873348518,,,,,,
1991-09-04,-0.0008266992357681373,-0.0028169102113008637,0.013282715184579241,0.016109107347789142,-0.012801058292139114,0.007200013994700091,,,,,,
1991-09-11,0.0176094023048616,-0.015354072026207104,0.00424379968515666,0.011166212093100853,0.004154415798751294,-0.0071883357263912845,,,,,,
1991-09-18,-0.0006117839130923405,0.018883327829796848,0.008129246680574284,0.009245858281930601,0.0033071786364760047,0.013132940304084947,,,,,,
1991-09-25,0.019795583093719187,0.006305771195547332,0.01868771113682359,0.0225154626186452,0.023441049279183872,0.0013144482293313553,,,,,,
1991-10-02,-0.0038237356939195993,0.006489125041619311,-0.017882775785571278,-0.005490224936436995,-0.019544488220324112,0.006354813905831938,,,,,,
1991-10-09,0.01533949347014699,0.020448664949746096,-0.014573687122963794,0.021723551592108196,0.00812301948031892,-0.00937479819393107,,,,,,
1991-10-16,0.0025423562079197287,0.005015709951087847,-0.013266421266012476,-0.006722210131096544,0.005187565751974797,-0.005310299545149319,,,,,,
1991-10-23,-0.004048686341095247,0.0036993836305319683,-0.015950883111763417,-0.008350348606448106,-0.01394858705817692,0.0032550457230406116,,,,,,
1991-10-30,-0.002189813454926431,-0.005898530328699485,9.73195593765297e-05,-0.0024538408023932717,-0.009460599750001162,0.003445154232048983,,,,,,
1991-11-06,-0.008103863067795283,-0.006821957572263655,-0.014742204291037245,0.005542342979387763,-0.021649807392751703,-0.013708265989395368,,,,,,
1991-11-13,-0.022147504597059515,-0.007846739371662612,-0.023276626039005863,-0.029153160334548716,-0.004878330859343035,-0.01974403471698244,,,,,,
1991-11-20,0.007298884229644864,0.002857346967510832,-0.006269232514368853,-0.013108527559567025,0.0077817705169504715,0.007278382195431865,,,,,,
1991-11-27,-0.0008602142558913181,-0.014193409353605801,-0.0041230712240261785,-0.023783387998221946,-0.014353343557189773,0.016074648228649097,,,,,,
1991-12-04,0.002958168289339242,-0.009526344975780168,-0.011756184956966134,-0.02428743910972158,-0.00865808198589654,0.01132399140106391,,,,,,
1991-12-11,-0.03864821572032357,-0.02286564149366399,-0.017658637256899548,-0.03949018253275373,-0.026986101595244966,-0.013316513707139807,,,,,,
1991-12-18,0.001558239190619545,-0.009250723060902768,-0.009590249844809745,-0.014113987977318363,-0.014188596782619982,0.008443588433638488,,,,,,
1991-12-25,-0.028748754989789873,-3.873341961828964e-05,-0.009921937339554834,-0.022882726467784838,-0.02511366114579732,0.006885849464097413,,,,,,
1992-01-01,0.00253567148358323,-0.004019085036704625,-0.0235300261185398,-0.02822215828152454,0.006552778321098637,-0.005867305512148355,,,,,,
1992-01-08,-0.012440469235566964,-0.010702506167737016,-0.0024443479528296203,-0.015177820691276616,-0.009800204414574696,-0.0008386794631007055,,,,,,
1992-01-15,0.026768909278126887,0.01983672581839408,0.012773321731449294,0.03567822396730835,0.0032467743064397464,0.019493878951375554,,,,,,
1992-01-22,0.0055273685493362834,0.011997420234609337,0.0054220914952497895,-0.01850302360058766,0.01640065549916733,0.022595853769944996,,,,,,
1992-01-29,0.015144346389350345,0.005087905458610169,-0.000922789276001354,0.00433754681050185,-0.0008844513262922714,0.013758972542280715,,,,,,
1992-02-05,0.008140740187999438,-0.0014142406204528113,-0.008947826496348066,0.012793093371724375,-0.012274488176853329,-0.003515918920256933,,,,,,
1992-02-12,-0.007897358959513458,0.003071228162146587,-0.01634392725953561,-0.008749717522561882,0.0149183314962105,-0.025964328934174163,,,,,,
1992-02-19,-0.022302280938681664,-0.0010690288301551704,-0.02459860339215987,-0.029007377413961817,-0.019351939778817124,-0.0027340968962105278,,,,,,
1992-02-26,-0.01238106877317727,-0.01706770279737554,-0.00048636612798562406,-0.015049611671277576,-0.0034247784065375747,-0.010088949934131078,,,,,,
1992-03-04,-0.0015335447021831902,0.0038872824441831743,0.0012603840305741854,0.0025723363030265884,0.01315687703344326,-0.010443157114586946,,,,,,
1992-03-11,0.007517462523558227,-0.001691575124295757,0.010530695069454574,-0.0004880070334811431,-0.00026505949295980394,0.016287279754445064,,,,,,
1992-03-18,0.001947998322667867,0.002097611293573363,0.0007761533633121737,0.020997669555891312,-0.0016476323021144626,-0.012615220819531495,,,,,,
1992-03-25,-0.0029671526625839606,0.02055540227078978,-0.010777784790833966,0.006196352753774297,0.0008422832327415712,-0.0015468728718552593,,,,,,
1992-04-01,-0.0025401862702743505,0.019812833511736936,-0.021534786400584524,0.008547701049227863,0.01513228562389947,-0.027141208403291178,,,,,,
1992-04-08,-0.00541335995046672,0.016764738275872708,-0.001167550464861944,0.021096092292304518,0.001356540550698607,-0.010881148167759438,,,,,,
1992-04-15,0.0033624828063271,-0.018330421501554617,-0.02717872319974013,-0.02310452521592635,-0.01083043321075924,-0.010582580934714314,,,,,,
1992-04-22,0.03432177404651003,0.007537216109904876,-0.015311743161046415,0.023619631317842567,0.00023512789691774013,0.0004419589129013579,,,,,,
1992-04-29,-0.014204921525827799,0.009562370912092713,0.009156904238658725,0.01942003166332567,-0.0032554485223511404,-0.009049337796712187,,,,,,
1992-05-06,0.018666249509476547,-0.005020812509986808,-0.0021033154349067024,-0.016892963914189058,0.0114154948232184,0.014629227394246144,,,,,,
1992-05-13,0.01599924313212364,0.022993836153272534,0.016726607371260888,0.02488563734281898,0.013600971071287373,0.017169769383639483,,,,,,
1992-05-20,-0.005011528088003822,-0.02987310049610822,0.00532745338069264,-0.001596094709839949,0.010289058050730358,-0.032802939553684504,,,,,,
1992-05-27,0.0014668536619710157,0.036092984761792665,-0.008646702833518233,-0.017869796321727676,0.01529479411212109,0.02647128272068075,,,,,,
1992-06-03,0.012678456412323109,0.013188762157871523,-0.001965894786722905,-0.009754954463417105,0.014116658707963081,0.016851430248219668,,,,,,
1992-06-10,0.020517435880632755,0.005914431271227641,-0.011623636777672627,-0.01345548475686355,0.0051076908625405605,0.018808566637737834,,,,,,
1992-06-17,0.02983625759283968,-0.009350110147889192,-0.015433204309744014,0.01401437330671402,-0.011262429438862591,8.422382021766595e-05,,,,,,
1992-06-24,-0.011790529425396283,0.013661138089465483,-0.016497472346640132,-0.01757087932988921,0.004372883016553824,-0.0033124429914111186,,,,,,
1992-07-01,-0.013043251009294534,-0.0016695427182023786,0.019243106962146622,0.0381562324489639,0.0017472907089966278,-0.02854617031262864,,,,,,
1992-07-08,0.003958301617578311,-0.008830756430688393,0.0028587896716289612,0.022312070841409674,-0.01020981824130786,-0.011994079314931447,,,,,,
1992-07-15,-0.0021660820430615996,0.019073359899980286,-0.001563498699420171,-0.0005495720659835898,0.007694863061873788,0.006978239803979755,,,,,,
1992-07-22,0.004410246876074815,0.004531053216053071,-0.0015551911921905387,0.011824131921349392,-0.003985715900882465,-0.000590167629487201,,,,,,
1992-07-29,-0.010912517457896993,-0.013013089673657472,-0.007674273088594405,-0.02128437158703265,-0.004403400578932293,-0.0061323786834852345,,,,,,
1992-08-05,0.012123372745314973,-0.016454814276076472,-0.027008058035939503,0.005459706365049063,0.007180151162299435,-0.04185794471178575,,,,,,
1992-08-12,0.003965426303872722,-0.015136714360311119,-0.041036108958470485,-0.023628907232263678,-0.018730273050282218,-0.013746703260626422,,,,,,
1992-08-19,-0.006769543617551063,0.008010395575864138,0.00915199473805639,0.0014510377727591545,0.0064221402457488785,0.003348709435385802,,,,,,
1992-08-26,0.005258199536857625,-0.0070121041857897125,0.014167283467290112,-0.008785406332289272,0.006538128643416487,0.014598984877238222,,,,,,
1992-09-02,0.019364754987172477,0.02010194771634488,0.01343864926750199,0.0008873646966946243,0.0180868168771881,0.0313696052559323,,,,,,
1992-09-09,0.02098066309139763,0.013710674588332796,-0.01716543238366272,-0.010163843488765518,0.016875801378773852,0.0073165249323441095,,,,,,
1992-09-16,-0.0009400441675708748,0.02551846714980756,0.0010988391611547604,0.01778364680379831,0.007808881328612492,0.00021149715475241027,,,,,,
1992-09-23,-0.006359434974759358,0.017577721865818487,0.006634029131943026,-0.0008332752471896957,-0.0054631497508378524,0.02195940203489387,,,,,,
1992-09-30,-0.017941231711279388,-0.015939072788433397,0.00689189957597508,-0.008116385740331007,-0.012582130545308767,-0.004642165111338803,,,,,,
1992-10-07,-0.0015527302614196817,-0.003594739683289256,0.009000679378523085,0.01392296512165682,0.002985126107072324,-0.010297936648235237,,,,,,
1992-10-14,-0.006744738915451576,0.00031975084097722394,0.004275082402783334,0.0019366657292224007,-0.012816762018022763,0.008173302090318593,,,,,,
1992-10-21,0.007683217196350789,-0.0034774926189844297,-0.006228613133503813,-0.007033395608631017,-0.0027274860174601534,0.005992167294521525,,,,,,
1992-10-28,-0.0227639555721055,-0.010573931474462204,-0.005852183736047095,-0.018736148230871948,-0.011894280557951957,-0.008221209711572919,,,,,,
1992-11-04,0.012913344000254219,-0.00822927097915024,-0.004182890786798815,0.010397379615652997,-0.017891557138593632,0.006473078439240221,,,,,,
1992-11-11,0.002554860032274247,1.0496767450796085e-06,-0.001452134110659073,-0.006983528931382797,-0.0037638515644174025,0.010188244818558012,,,,,,
1992-11-18,0.021663900756476413,0.0022931011399738932,0.0032246982465008317,0.016099659612647428,-0.00020634061217085695,0.010280420780477847,,,,,,
1992-11-25,0.010256421582627406,0.006427280328609112,-0.0074423368529697165,-0.008840165990367268,0.0008783179904684944,0.014122519319273663,,,,,,
1992-12-02,-0.0199126167056628,0.0023800433991270553,-0.00030098964311267573,-0.0038702831739992416,-0.004180711245000778,-0.008597371169706436,,,,,,
1992-12-09,0.023040385301739415,-0.0023509788822815925,-0.0254690769172696,-0.021040864255819938,-0.004632998729472997,0.015098783811887312,,,,,,
1992-12-16,0.010649173103041618,0.01416598426380308,0.014071464099879236,0.007135123632271915,0.00823055014200434,0.022339762243376624,,,,,,
1992-12-23,-0.015063419008586178,0.00010322859836185496,0.027323434070090802,0.02537483743721577,-0.005836170747557014,-0.002863065892306893,,,,,,
1992-12-30,-0.0129657453494357,-0.007789345713369343,-0.014391081388676896,-0.025214761616236925,-0.003976249287370377,-0.007009651527974919,,,,,,
1993-01-06,0.021592307135567954,0.0029269784768653417,-0.02198140381735568,-0.02295845011551109,-0.009497800977703188,0.027872190800085947,,,,,,
1993-01-13,0.02775426813278357,-0.02084588355372357,0.010343031518622661,-0.0002550424400829294,-0.008077577286844344,0.02367891028636153,,,,,,
1993-01-20,0.010088552064434184,0.005753409043736494,-0.019386088101302712,-0.023352464476271102,0.012204871139020326,0.0042297720384410625,,,,,,
1993-01-27,0.0006482458606200194,0.013222108487054518,-0.02600422680005192,-0.021321340543420435,0.014450009061267397,-0.007855251698952792,,,,,,
1993-02-03,0.01827161921107017,-0.00020416054402515118,-0.004123319835122055,-0.020745754431149947,0.013150004577007974,0.018331987620916562,,,,,,
1993-02-10,0.04403078376511723,0.02161200455787942,0.006000559783166076,0.00926639984673816,-0.001212278284829663,0.05639064319911821,,,,,,
1993-02-17,0.01645467444955679,-0.006350587959208097,0.00017406779250304927,0.0068016888252752416,-0.010327262740619807,0.012100020647484652,,,,,,
1993-02-24,-0.004817726029024464,0.018508038878797133,0.017357700212879662,0.008474697533077027,0.015799620197550306,0.008096695942131832,,,,,,
1993-03-03,0.013949484959500848,0.0007366273145313748,-0.006045932928195288,-0.012516656907801635,0.01205273594801261,0.007210346151398303,,,,,,
1993-03-10,0.040771835638617686,-0.002324775613080548,-0.008858567548527707,-0.011008277598576668,0.008021294179801242,0.027396220465245785,,,,,,
1993-03-17,0.03011757897800636,-0.004151860812732111,0.022362778291566507,0.044134152554747494,0.014176797469219262,-0.005939299584789434,,,,,,
1993-03-24,-0.004625331088562763,0.0035071136213765514,0.02145859869704668,-0.01292312586516718,0.01759225683983128,0.016394668810427657,,,,,,
1993-03-31,-0.003594717167284021,0.0074515774823103375,-0.007056806962833548,0.010295966554748308,0.00461821092361246,-0.016731959480751193,,,,,,
1993-04-07,0.00904338241987893,-0.013252973196640316,-0.03449023423350557,-0.022609390829365052,0.0053954959402798975,-0.023111468135222274,,,,,,
1993-04-14,0.017640619928848134,0.007417216268893134,-0.00735477854294031,0.014234473385785302,0.008073931108483232,-0.004949025802401669,,,,,,
1993-04-21,0.03667382130449491,-0.004481493126223384,-0.017700122668979343,-0.016388459283082,0.0028838202000766667,0.022284723684637908,,,,,,
1993-04-28,-0.03680352363106175,0.01870103149455273,0.03503729934255559,0.029562592850743648,0.0008963887884058742,-0.007453990211145636,,,,,,
1993-05-05,0.014056949766825635,0.002629227059453565,-0.014698091607372898,0.008755424451373672,0.007146403393296181,-0.01401178624846472,,,,,,
1993-05-12,0.03127870567953458,0.014469874238315266,-0.020238815663672693,0.02785791279049697,0.0090309914712514,-0.0124865994645839,,,,,,
1993-05-19,0.0009930918233165592,-0.001172105732122865,0.005774116744405242,0.008825522816410993,-0.004770394419091614,0.0020692422265452676,,,,,,
1993-05-26,-0.054882624893569355,0.01115121607627326,-0.014086396162747747,-0.034562707109628533,0.00522345316139066,-0.02667953167317369,,,,,,
1993-06-02,0.003553609906761203,-0.020020006365502212,-0.013775036959722084,-0.008602065428333241,-0.015638694454877138,-0.0069724689633113845,,,,,,
1993-06-09,0.06514837639443907,0.0035429865499231644,-0.02178627764393383,-0.008462536383436272,-0.014429795409520607,0.0583494552512204,,,,,,
1993-06-16,0.09311962964147079,-0.01417994672341313,-0.023663982174142936,-0.021289198488825063,-0.011881657323825876,0.07443273921522708,,,,,,
1993-06-23,0.07545296212061457,0.015867941577900137,0.0007416927026854675,0.005178866510173455,0.020883470769171613,0.0578429383194589,,,,,,
1993-06-30,0.03474031073814369,0.014277427580079391,-0.02902796899212791,-0.008076957388561401,-0.0040721118797420065,0.024492987646082764,,,,,,
1993-07-07,0.03530817007202369,0.01880724480772506,0.04598736249645592,0.020947814926190307,0.054844901307976715,0.027019723811339935,,,,,,
1993-07-14,-0.023793145799211483,-0.027393865934961577,-0.020246932237500112,-0.03975671461933546,-0.003743059154624568,-0.02697326545268651,,,,,,
1993-07-21,0.003276055148542932,0.011040970503555665,0.020764228795178738,0.019233968079289548,0.00039559274031313637,0.01611576052361266,,,,,,
1993-07-28,0.023645504634562973,0.014245099578707565,0.008590231029480727,0.02161019712859675,-0.016648043643735382,0.03740262541683875,,,,,,
1993-08-04,0.020430077743827657,-0.01820712203063897,0.01626721532408519,-0.02579074980056855,0.022327260327710485,0.02107304269904209,,,,,,
1993-08-11,-0.03570480145197333,-0.015544257746134355,-0.034242803688610685,-0.01060512970547854,-0.03615771032893124,-0.03691921850470811,,,,,,
1993-08-18,0.0011646986838256407,-0.0075673771469527695,0.0008829972300074124,-0.002970868480742223,0.0020717212747048963,0.0031363121048773174,,,,,,
1993-08-25,-0.008759151916473876,0.008948664113988689,0.0072881894832137195,0.0077121707250084204,-0.003981737965240643,0.005527965345752048,,,,,,
1993-09-01,-0.009061840581498296,-0.011586247341372272,-0.021242964926298916,-0.016909744452257285,-0.011417076909018355,-0.01569685686516696,,,,,,
1993-09-08,-0.01426294857819474,-0.04138091960816438,0.008997162918628454,-0.013528552061121548,-0.009543337012255784,-0.022262050985633094,,,,,,
1993-09-15,-0.004745293707620418,-0.01286910715082408,-0.004005381393653085,-0.018827289485631442,0.011594822306795633,-0.01190496643746701,,,,,,
1993-09-22,-0.0024917217351824866,0.011663365840173287,0.021326237245557045,0.03082727023768526,0.0015056541970679088,0.008333799814233739,,,,,,
