date,CUR1,CUR2,CUR3,rCURR
1997-05-14,-0.00022481498112074155,-0.004700012724189319,0.004079928321138789,0.0043047433022595305
1997-05-21,0.001261214244698075,0.0027822180402498993,0.0014470019240141942,0.00018578767931611917
1997-05-28,-0.005846594165103105,-0.0030837637533684377,-0.0114559157913308,-0.005609321626227695
1997-06-04,0.001644657608519387,-0.004338830192297494,-0.0035855756121462292,-0.005230233220665616
1997-06-11,-0.002962906144404325,-0.002443580967911462,2.8303185745590705e-05,0.0029912093301499155
1997-06-18,-0.0008324699940358857,-0.003924914580965328,-0.00203969657950831,-0.0012072265854724243
1997-06-25,-0.0027390675776645295,-0.002463191243976157,-0.0037385759149501097,-0.0009995083372855802
1997-07-02,0.0017842578669712411,-0.005838332416890829,-0.0025225677789479637,-0.004306825645919205
1997-07-09,-0.0009603706930105722,-0.0010314171377841096,-0.004376796799219606,-0.003416426106209034
1997-07-16,-0.00612997001934752,-0.013408718430956798,-0.01084682297699926,-0.00471685295765174
1997-07-23,-0.012840095733835731,-0.007322150066144348,-0.0014507970980255352,0.011389298635810195
1997-07-30,-0.0014607671775025354,-0.007046397567499492,0.0051321741567029585,0.006592941334205494
1997-08-06,-0.00246063420152618,-0.009004487795098558,-0.007946554160926385,-0.005485919959400205
1997-08-13,-0.008727239304490663,-0.008352868873468096,0.0033869941051640528,0.012114233409654715
1997-08-20,-0.01236389839836544,-0.011077224054389743,-0.0018343102902908847,0.010529588108074556
1997-08-27,-0.01235197224201728,0.004393109414939591,-0.0005573557425119555,0.011794616499505325
1997-09-03,1.7231659135690403e-06,-0.01408760617622545,-0.021991579192665596,-0.021993302358579166
1997-09-10,0.0030293006965842247,0.008213979973712777,0.0043394393499819675,0.0013101386533977428
1997-09-17,0.006713654876763781,-0.004418191756450392,-0.011108181293372368,-0.01782183617013615
1997-09-24,-0.0021895757080007175,-0.004840996610506099,-0.0039726265660941186,-0.001783050858093401
1997-10-01,-0.028483890345884694,-0.02207364146305763,0.005543836707194942,0.03402772705307964
1997-10-08,-0.017714240156380172,0.016181162097659418,-0.0019536118971855516,0.01576062825919462
1997-10-15,0.0018206368455920884,0.0010667849633569676,0.0030452163476686776,0.0012245795020765892
1997-10-22,-0.010216628657360605,-0.027056742390706767,-0.015307459938771207,-0.005090831281410602
1997-10-29,-0.004166399559753707,-0.001140770899693772,-0.014222008684828766,-0.010055609125075058
1997-11-05,0.02564241298916542,-0.0038186819759971954,0.002367744841897154,-0.023274668147268265
1997-11-12,-0.015951000397639095,-0.007780458446263132,-0.011015813756633845,0.00493518664100525
1997-11-19,-0.0036947677182373527,-0.006063653751275906,-0.015273939182615989,-0.011579171464378635
1997-11-26,-0.018086385790820142,-0.005515852335759153,-0.0032457152763136657,0.014840670514506476
1997-12-03,-0.015579365970142953,-0.002435017500014728,-0.01701721706806306,-0.0014378510979201065
1997-12-10,-0.032292643276597074,-0.00429225244250132,-0.005779835644174824,0.02651280763242225
1997-12-17,-0.051898183919329,0.0015004020425445133,-0.01963922149030716,0.03225896242902184
1997-12-24,-0.012709974593684854,-0.005457939834421078,-0.006132645972500756,0.0065773286211840976
1997-12-31,0.006197034521577065,-0.0027973330463606657,-0.0057388535813508255,-0.01193588810292789
1998-01-07,-0.006901555220445135,-0.010004662260472346,-0.12092677568199184,-0.1140252204615467
1998-01-14,-0.0027565605068390567,-0.007468268874597938,0.036426884659217486,0.03918344516605654
1998-01-21,-0.003932991538852239,-0.00867099484367533,-0.08623303776818102,-0.08230004622932878
1998-01-28,-0.004141605420729256,0.0007928670418925054,0.009239732059086138,0.013381337479815392
1998-02-04,-0.0016586801745006757,-0.004450152848448006,0.06253001410811403,0.0641886942826147
1998-02-11,-0.0006637011553160272,0.0011597254103321167,0.09902911786107918,0.0996928190163952
1998-02-18,-0.0016390263181922686,-0.005602719387080199,-0.062482493327841254,-0.06084346700964899
1998-02-25,-4.201512567959288e-05,-0.007631772594766929,-0.007768855427199067,-0.007726840301519474
1998-03-04,-0.0014785953575475064,0.0015389949407282606,-0.004027835643872349,-0.0025492402863248427
1998-03-11,0.0029299806555392336,-0.00939151369914698,-0.03843165388558766,-0.041361634541126895
1998-03-18,-0.003795985442254369,0.004145469613522782,0.02075013801597386,0.02454612345822823
1998-03-25,-0.0028590530339187964,0.0024105469132786367,0.062127840688061625,0.06498689372198042
1998-04-01,-0.0015820736583399796,-0.007829343635942286,-0.023336172996371064,-0.021754099338031085
1998-04-08,-0.004524853552031858,-0.00014979825693146637,-0.0009708954176326195,0.0035539581343992386
1998-04-15,-0.005012487171152973,0.004688521404978949,0.0197485968910608,0.02476108406221377
1998-04-22,-0.0005683232365805472,0.0010591016264339182,-0.006191184634879797,-0.005622861398299249
1998-04-29,-0.00187934443632548,-0.0034464497792392043,-0.010018439066877126,-0.008139094630551645
1998-05-06,-0.002666349098240514,0.0033566095772697754,-0.04171278714259388,-0.03904643804435337
1998-05-13,-0.0040524862634631325,-0.008008363770940056,-0.05898701823290717,-0.054934531969444034
1998-05-20,-0.002686236389458775,-0.004845672003554823,-0.00820377886651611,-0.005517542477057336
1998-05-27,-0.0048318207740935286,-0.015528585782642997,0.024333904372095847,0.029165725146189377
1998-06-03,-0.0006375655759629248,0.007082718723782547,-0.035517944654377014,-0.03488037907841409
1998-06-10,-0.008023838825090474,-0.01238034882091819,-0.06195362917139141,-0.05392979034630094
1998-06-17,-0.002361007112527499,-0.007422704289628076,-0.0299452365650472,-0.0275842294525197
1998-06-24,-0.0063758982462676405,-0.006532735819957573,0.030389381301614657,0.0367652795478823
1998-07-01,0.0007243711292800343,-0.03754909471024363,-0.006500324408327718,-0.007224695537607752
1998-07-08,-0.002438934966864879,-0.0030773948640268147,-0.011857581397103082,-0.009418646430238202
1998-07-15,2.909708285702751e-05,0.006078998102227283,0.019985292263854662,0.019956195180997633
1998-07-22,-0.004875912886195204,-0.0066988979074133845,0.001973760570749011,0.006849673456944215
1998-07-29,-0.004736545296242658,0.0019821800990942884,0.010239881217157382,0.014976426513400039
1998-08-05,-0.005897393188466625,-0.005111356860649588,0.008007656195113486,0.013905049383580111
1998-08-12,-0.005712157745938935,-0.014201143968334207,-0.02394755605815507,-0.018235398312216135
1998-08-19,-0.02666251297373638,-0.005972261426451789,0.030646177824367554,0.05730869079810393
1998-08-26,-0.06243326143624329,-0.028755632168399974,-0.007319628952033502,0.055113632484209786
1998-09-02,-0.004506424769307437,-0.0595195057497672,0.042958503299720056,0.047464928069027496
1998-09-09,0.0008070397347112251,-0.05598184410873198,-0.02017640966686116,-0.020983449401572384
1998-09-16,0.008142851711072832,0.049627844989564816,0.019793220974568704,0.011650369263495872
1998-09-23,-0.006985456142787649,-0.03444690936847706,-0.013059557104836505,-0.006074100962048856
1998-09-30,-0.0032362472720919135,0.0025618973597043137,0.0189825243222595,0.022218771594351414
1998-10-07,0.003402239093574865,0.0015119636034654793,0.04512070770765079,0.041718468614075924
1998-10-14,-0.005128426420055485,0.02521934761685042,0.039530464361073755,0.04465889078112924
1998-10-21,-0.001752332687290913,-0.03110523805689821,0.047191542425757814,0.04894387511304873
1998-10-28,-0.0023941040914613287,0.0001336863279408836,-0.09525390627055264,-0.0928598021790913
1998-11-04,0.02090384648073046,0.011331934422196838,-0.024612863650584797,-0.04551671013131525
1998-11-11,-0.014193967106812082,-0.0082037960454583,0.032070505972095015,0.0462644730789071
1998-11-18,-0.03381953677899642,0.005203015209034586,0.01291024851132839,0.04672978529032481
1998-11-25,0.005437386890259509,-0.010555681384840478,0.00026582270591708334,-0.005171564184342426
1998-12-02,-0.0029387156060537768,-0.014243412748220585,-0.0018637252413678937,0.0010749903646858831
1998-12-09,-0.0028784755262585074,-0.04262064657859845,-0.008917588718259591,-0.006039113192001084
1998-12-16,-0.000906610800448717,-0.019591799761453865,-0.005225955245317722,-0.004319344444869005
1998-12-23,-0.004485936498693513,0.022652850066083387,-0.0020808296306969905,0.0024051068679965225
1998-12-30,-0.0024851270558200207,-0.0006841306749611877,-0.01506212932336506,-0.012577002267545039
1999-01-06,-0.021266364507595368,0.017658716365287163,0.019001188971508983,0.04026755347910435
1999-01-13,-0.02161393202240461,-0.02228903757033005,-0.0369351617624054,-0.015321229740000789
1999-01-20,-0.047280330692667634,0.007001709918890927,0.010925807575755285,0.05820613826842292
1999-01-27,-0.04624262330818107,-0.005481192289827394,-0.02322558209388252,0.023017041214298546
1999-02-03,-0.01162021491672262,0.01111458057129335,0.03120577706954988,0.0428259919862725
1999-02-10,0.006348285480070136,-0.019383384767056352,-0.0028337007624258826,-0.00918198624249602
1999-02-17,-0.006715694161681472,-0.006139176205394396,-0.015741052393733374,-0.009025358232051903
1999-02-24,-0.0007040246888291269,-0.01863427130630573,-0.008084461793533284,-0.007380437104704157
1999-03-03,-0.009448354364057826,-0.024706414010404888,-0.006076364025654294,0.0033719903384035327
1999-03-10,0.00299732737363286,0.05385573754042339,0.0008148946794328262,-0.002182432694200034
1999-03-17,-0.000804543821709127,-0.0007379634142339333,-0.008365636107258542,-0.007561092285549414
1999-03-24,-0.024309393483676917,0.004765772219753477,0.015922066667042264,0.040231460150719184
1999-03-31,0.0165413395224702,0.022291926847436628,0.03340985003622523,0.016868510513755028
1999-04-07,-0.009134523597786786,-0.0006169743707207417,-0.005329963855275421,0.003804559742511365
1999-04-14,0.002875999299202097,0.010708998042279306,0.015965397969943455,0.013089398670741357
1999-04-21,0.005319683417733352,0.005590547680598539,-0.008220184697721821,-0.013539868115455173
1999-04-28,0.005181413927305006,0.00012723275903873802,0.01025694957706507,0.005075535649760064
1999-05-05,0.006347604536906212,0.0036155404659805896,0.018911751590704337,0.012564147053798125
1999-05-12,-0.006119751961404363,-0.004853787883951614,0.011918141775495794,0.018037893736900158
1999-05-19,-0.0011724200489258859,-0.0063934659144246194,-0.009973911726251797,-0.00880149167732591
1999-05-26,-0.0024376409844855023,-0.027904046430394083,-0.016959176565691087,-0.014521535581205586
1999-06-02,-0.005082074710828252,-0.002323638083354358,0.023428179819045734,0.028510254529873987
1999-06-09,0.0034429734256031233,0.00939088045081041,0.019029299372603375,0.01558632594700025
1999-06-16,-4.9318383741660645e-05,0.0024676980819646694,0.011762475040199241,0.011811793423940902
1999-06-23,-0.0006641366973591859,-0.001809762097434771,0.016911859131987166,0.017575995829346353
1999-06-30,-0.0013469292223861457,-0.008425308162210866,-0.003411767117956756,-0.00206483789557061
1999-07-07,-0.002215033851730902,-0.0006588457646647533,0.003531182631202106,0.005746216482933008
1999-07-14,-0.0032665254706716732,-0.006426955019468335,-0.006180458451501755,-0.002913932980830082
1999-07-21,0.0003743266264130279,0.0023059105713728553,-0.004759208826906168,-0.005133535453319195
1999-07-28,-0.0032572852373561056,-0.0032908813467640028,-0.0041978455527935,-0.0009405603154373941
1999-08-04,0.003143352557962481,0.0033639074484109995,-0.00220343022485834,-0.005346782782820822
1999-08-11,-0.006894683269007992,-0.0015815568695355618,-0.04266908049541119,-0.0357743972264032
1999-08-18,0.0014085382998703768,0.0038617579117479327,0.015938581993489024,0.014530043693618648
1999-08-25,-0.009948309552985583,-0.010374958958727473,-0.019449826808333265,-0.009501517255347681
1999-09-01,-0.009632729284896585,-0.000984849608019805,0.031475194211585476,0.04110792349648206
1999-09-08,-0.006097278078138359,-0.03233887878897753,0.012797503736693128,0.018894781814831486
1999-09-15,0.0031752655153025463,0.013978728794288658,-0.000577242832835771,-0.0037525083481383175
1999-09-22,-0.0021424387132758837,-0.005614765511098428,-0.0009471625492007995,0.0011952761640750841
1999-09-29,-0.0016290690353770372,0.003845876061811997,-0.008118491512265236,-0.006489422476888199
1999-10-06,-0.009243876740639617,0.014750065112830661,-0.0009640137827854152,0.008279862957854201
1999-10-13,-0.00279939602475595,-0.016438171816677415,-0.007721483477870362,-0.004922087453114412
1999-10-20,-0.007740888608610853,0.01966355687186037,-0.007325291665782876,0.000415596942827977
1999-10-27,-0.003885008832895871,0.01594461672974158,-0.005410340599682694,-0.0015253317667868228
1999-11-03,0.0005770103237704889,-0.0006326381274224355,0.008145271307191736,0.0075682609834212475
1999-11-10,-0.008014457905011053,0.006136641437019086,-0.001610282998244084,0.006404174906766969
1999-11-17,-0.0025536145752892135,0.0002151067982690193,0.000702933191437428,0.0032565477667266416
1999-11-24,-0.006418153063308646,-0.003591032615388668,-0.004646793155064339,0.0017713599082443071
1999-12-01,-0.011057331770037803,-0.009053171216656691,0.0005114038402691601,0.011568735610306963
1999-12-08,0.0001359039751251841,0.005569598827650989,0.007176537333682238,0.007040633358557054
1999-12-15,0.004704892965749156,-0.0012515423425440238,-0.007915885167201075,-0.01262077813295023
1999-12-22,-0.001037701504331359,0.0037200749841668516,0.01724336410823538,0.01828106561256674
1999-12-29,-0.006428305858178782,-0.005227306745865381,0.004674084372566197,0.011102390230744979
2000-01-05,-0.003031535128316225,0.004511437282732087,-0.005200023819569457,-0.0021684886912532323
2000-01-12,-0.014095313188158157,0.0031098614435567124,0.002606745130969017,0.016702058319127175
2000-01-19,-0.0018324935939236838,0.0018397965891957593,0.004250939745475289,0.0060834333393989725
2000-01-26,-0.0030573447471352634,-0.008169131185518198,-0.0072187965077480905,-0.004161451760612827
2000-02-02,-0.007601015846242844,-0.013011096287969447,-0.015743794240980616,-0.008142778394737772
2000-02-09,0.015464055112411258,0.006370770569390731,0.0025890688964960327,-0.012874986215915225
2000-02-16,-0.009968291918200712,-0.0031145664382613283,-0.00503752832187296,0.004930763596327752
2000-02-23,-0.004706390759383812,0.00428477077059162,-0.008740665201908308,-0.004034274442524495
2000-03-01,0.009734270810883617,-0.01007358665424742,-0.0030659852859358664,-0.012800256096819482
2000-03-08,-0.007486008710072968,-0.005496595907571738,0.004731416933999773,0.01221742564407274
2000-03-15,-0.004832150463334148,0.0027316588480913347,0.00044798070231771175,0.00528013116565186
2000-03-22,-0.0016922552597659118,-0.0017395690562717323,-0.0005742296460394234,0.0011180256137264884
2000-03-29,-0.0014682572346000555,0.0027128731865224912,0.0015081206885576637,0.002976377923157719
2000-04-05,-0.011807032694096439,-0.004845543040189151,-0.010271466932456882,0.0015355657616395561
2000-04-12,0.0036026852989196924,-0.0040913910589745976,-0.004511403490883501,-0.008114088789803194
2000-04-19,-0.010460660359035017,-0.008195187760749019,-0.003054448672796478,0.007406211686238539
2000-04-26,-0.010542513733789376,-0.01480008586465056,-0.008299869995458757,0.0022426437383306196
2000-05-03,-0.0038253887810709257,-0.00845608357961643,-0.0021328924689889145,0.0016924963120820112
2000-05-10,-0.014796049241575099,-0.0143271549979734,-0.01249841768022458,0.0022976315613505195
2000-05-17,-0.005994693217795734,-0.0050584770508244805,-0.017686083112648476,-0.01169138989485274
2000-05-24,-0.008182194112212918,0.0010743544457640312,-0.006860526818537291,0.0013216672936756267
2000-05-31,-0.0012252805748349067,0.009445014536291617,0.003811595655348432,0.0050368762301833386
2000-06-07,0.002271120296528869,0.008652535178143694,0.00978930824047549,0.007518187943946621
2000-06-14,0.0014723964362298387,0.003978332971292344,0.002620659049169091,0.0011482626129392525
2000-06-21,-0.007608738195917789,-0.006525567947759103,8.044935978006361e-05,0.007689187555697852
2000-06-28,-0.0046551501734660525,-0.0016920730605113816,-0.0005256091883075735,0.004129540985158479
2000-07-05,-0.021627981435295752,0.013081377530264244,-0.0031286142133326793,0.018499367221963072
2000-07-12,-0.0015836127792759594,-0.0017234607367298187,8.31295705257249e-05,0.0016667423498016843
2000-07-19,0.0016601318337686013,-0.010253289241010726,-0.005202110990250459,-0.006862242824019061
2000-07-26,-0.002868200961628628,0.0070213890330172325,0.006712085383627258,0.009580286345255887
2000-08-02,-0.005317116847640083,-0.004446412009521394,-0.005526539769410059,-0.00020942292176997536
2000-08-09,0.002103242870756709,-0.0018586110658779219,-0.003110166393285046,-0.005213409264041755
2000-08-16,0.010884350630455696,0.009004979853616688,0.0013035463747223157,-0.00958080425573338
2000-08-23,-0.01879865974495585,-0.0058037198121488436,-0.009081142980041059,0.00971751676491479
2000-08-30,-0.0016398175883192193,-0.006524622301965618,-0.003751919955723126,-0.0021121023674039066
2000-09-06,-0.005058411201053285,-0.009700867804086327,-0.0056281169777814095,-0.0005697057767281247
2000-09-13,-0.017638150071070755,-0.003931824974526291,-0.004834640387879487,0.012803509683191269
2000-09-20,-0.006395229307055735,-0.02117593080672939,-0.012877195153833412,-0.006481965846777678
2000-09-27,0.00651158087196268,0.003931145539165618,0.0042589028557486,-0.0022526780162140806
2000-10-04,-0.00317803926529276,-0.005814715030317599,-0.007566115494530893,-0.004388076229238133
2000-10-11,-0.004669908022673693,-0.0080037350366887,-0.003963769353721728,0.0007061386689519653
2000-10-18,-0.009580617346891564,-0.023716910025711767,-0.01303963979996664,-0.0034590224530750766
2000-10-25,-0.0050177748462168345,-0.00025593614069862594,-0.009288840014446175,-0.00427106516822934
2000-11-01,0.003400356532776069,0.005489312798680737,0.001075045327230923,-0.002325311205545146
2000-11-08,-0.006271652549585652,-0.010241568751155342,-0.004813910518410493,0.0014577420311751594
2000-11-15,-0.003671220205351945,-0.0019478359037029208,-0.0017003305199312364,0.0019708896854207084
2000-11-22,-0.0053716506887681575,-0.008027904888331308,0.00023459638288891274,0.00560624707165707
2000-11-29,0.000857512290414615,-0.0004507810247154177,0.00019775048443189652,-0.0006597618059827185
2000-12-06,0.002778778546706397,0.007838515365938568,0.019560578733178794,0.016781800186472396
2000-12-13,-0.002122290699639093,-0.006619103417523395,-0.0044613927785071205,-0.0023391020788680276
2000-12-20,0.012373508487552747,0.005213088905231305,0.011986485279782362,-0.00038702320777038446
2000-12-27,-0.008461711082738441,-0.0006603975038115091,0.006851516815006126,0.015313227897744568
2001-01-03,-0.0015506314565625992,-0.004274137420349234,0.0047486577411063385,0.006299289197668938
2001-01-10,0.0021070038085925515,-0.014293786386390422,-0.003501432199151535,-0.005608436007744086
2001-01-17,-0.0013999038494038499,-0.0019136324713619373,-0.008133509202892242,-0.0067336053534883915
2001-01-24,-0.003775973598733093,0.0038453173390570238,-0.007363034459536695,-0.0035870608608036024
2001-01-31,-0.0009969068810876385,0.006943028417648261,0.0019354116202203995,0.002932318501308038
2001-02-07,-0.007403650271362272,-0.0026053706456645605,-0.006609685014900669,0.0007939652564616035
2001-02-14,-0.005131155628291152,-0.0119989518318322,-0.007379065042917571,-0.0022479094146264193
2001-02-21,-4.5855307148639666e-05,-0.004270377641268315,-0.005580233209502809,-0.005534377902354169
2001-02-28,-0.0021398501733777596,-0.004466211878257136,-0.00463596948374438,-0.00249611931036662
2001-03-07,-0.009240586994815482,-0.0061859676647707225,-0.0067537167728793325,0.0024868702219361495
2001-03-14,-0.00772683434821705,-0.009121855231120853,-0.007274427517397161,0.00045240683081988926
2001-03-21,-0.015247236209516773,-0.004681123899178759,-0.006014654153070019,0.009232582056446753
2001-03-28,0.00024167616179096183,-0.0073807546408753396,-0.0038274781150851142,-0.004069154276876076
2001-04-04,-0.010560764602802138,0.0028900386053528717,-0.010376320918149582,0.00018444368465255628
2001-04-11,0.00044548768628496446,0.0013913569195354472,0.006459126690893215,0.006013639004608251
2001-04-18,-0.016647412799256515,0.0003692205724521039,-0.010762179644201356,0.00588523315505516
2001-04-25,-0.026521884828747122,0.0007867726640729458,-0.002202809972313864,0.024319074856433257
2001-05-02,0.019522441780752103,0.003914516310175825,0.022076508757320853,0.00255406697656875
2001-05-09,0.0032002950987454,-0.0027249413589300695,-0.0031001792882930142,-0.006300474387038414
2001-05-16,-0.010180107343514088,0.0011232095153075614,-0.008989472919043416,0.0011906344244706716
2001-05-23,0.0012064927322725468,-0.002344242247687408,-0.0037877454622769423,-0.004994238194549489
2001-05-30,-0.0030336110093683853,-0.00528478121311354,-0.00851554336477862,-0.005481932355410234
2001-06-06,0.005524975001577729,-0.0015525246026296814,-0.005380455942565441,-0.01090543094414317
2001-06-13,-0.0016533167104688994,0.002203299433825571,0.009046046703448534,0.010699363413917433
2001-06-20,-0.006333485339462192,0.0007849849718420121,-0.01836481898120051,-0.01203133364173832
2001-06-27,-0.0018132079160142344,0.0044814711132458475,0.016121727117634137,0.01793493503364837
2001-07-04,-0.006201391037248528,-0.006423489262757848,-0.011079473539786718,-0.0048780825025381905
2001-07-11,-0.0024769489785377414,-0.01977434057393688,-0.02258407663712025,-0.02010712765858251
2001-07-18,0.005331849584345824,0.006523114996237624,0.014736065402806725,0.0094042158184609
2001-07-25,0.03199274888049488,-0.005797611694064972,-0.0059345752452854336,-0.037927324125780315
2001-08-01,0.0033637591922448195,-0.0012962537980985775,0.004857338972718524,0.0014935797804737044
2001-08-08,0.004147288389712212,0.003465607688078753,0.005025833156027278,0.0008785447663150663
2001-08-15,0.012858692877379571,0.004612333815639116,0.008223375229852177,-0.0046353176475273945
2001-08-22,0.008224288294979728,-0.001057570018311154,0.007566851758046913,-0.000657436536932815
2001-08-29,-0.008894451638071869,-0.002248360179486385,-0.007618104853756656,0.0012763467843152129
2001-09-05,-0.008518525834033123,-0.006545184466159074,-0.013288126093947365,-0.004769600259914242
2001-09-12,-0.006483991335537069,-0.006384969010107955,-0.014481083346899463,-0.007997092011362394
2001-09-19,-0.011599369459149297,-0.0011032070811234393,-0.024789699173734754,-0.013190329714585457
2001-09-26,-0.015586358027931794,-0.0036499365984067403,-0.008219346050360671,0.007367011977571123
2001-10-03,-0.014279463992452692,-0.007472839559356677,0.005467477684843164,0.019746941677295855
2001-10-10,-0.0036008815748156805,-0.0024095549306350768,0.004337895358390899,0.00793877693320658
