year,month,port_label,n_stocks
1998,12,BASIS_Q4,150
1998,12,BASIS_Q5,97
1998,12,BM_BASIS_1_1,145
1998,12,BM_BASIS_1_2,30
1998,12,BM_BASIS_1_3,68
1998,12,BM_BASIS_2_1,94
1998,12,BM_BASIS_2_2,38
1998,12,BM_BASIS_2_3,111
1998,12,BM_BASIS_3_1,76
1998,12,BM_BASIS_3_2,52
1998,12,BM_BASIS_3_3,115
1998,12,BM_BASIS_4_1,92
1998,12,BM_BASIS_4_2,52
1998,12,BM_BASIS_4_3,99
1998,12,BM_BASIS_5_1,82
1998,12,BM_BASIS_5_2,53
1998,12,BM_BASIS_5_3,108
1998,12,BM_HP_1_1,50
1998,12,BM_HP_1_2,144
1998,12,BM_HP_1_3,49
1998,12,BM_HP_2_1,69
1998,12,BM_HP_2_2,93
1998,12,BM_HP_2_3,81
1998,12,BM_HP_3_1,75
1998,12,BM_HP_3_2,75
1998,12,BM_HP_3_3,93
1998,12,BM_HP_4_1,80
1998,12,BM_HP_4_2,92
1998,12,BM_HP_4_3,71
1998,12,BM_HP_5_1,96
1998,12,BM_HP_5_2,76
1998,12,BM_HP_5_3,71
1998,12,BM_Q1,121
1998,12,BM_Q10,122
1998,12,BM_Q2,122
1998,12,BM_Q3,121
1998,12,BM_Q4,122
1998,12,BM_Q5,121
1998,12,BM_Q6,122
1998,12,BM_Q7,121
1998,12,BM_Q8,122
1998,12,BM_Q9,121
1998,12,HP_MOM_1_1,50
1998,12,HP_MOM_1_2,82
1998,12,HP_MOM_1_3,81
1998,12,HP_MOM_1_4,75
1998,12,HP_MOM_1_5,56
1998,12,HP_MOM_2_1,72
1998,12,HP_MOM_2_2,79
1998,12,HP_MOM_2_3,70
1998,12,HP_MOM_2_4,96
1998,12,HP_MOM_2_5,138
1998,12,HP_MOM_3_1,107
1998,12,HP_MOM_3_2,68
1998,12,HP_MOM_3_3,78
1998,12,HP_MOM_3_4,58
1998,12,HP_MOM_3_5,35
1998,12,HP_Q1,245
1998,12,HP_Q2,97
1998,12,HP_Q3,762
1998,12,HP_Q4,21
1998,12,HP_Q5,90
1998,12,MOM_BASIS_1_1,73
1998,12,MOM_BASIS_1_2,31
1998,12,MOM_BASIS_1_3,125
1998,12,MOM_BASIS_2_1,80
1998,12,MOM_BASIS_2_2,55
1998,12,MOM_BASIS_2_3,94
1998,12,MOM_BASIS_3_1,71
1998,12,MOM_BASIS_3_2,52
1998,12,MOM_BASIS_3_3,106
1998,12,MOM_BASIS_4_1,101
1998,12,MOM_BASIS_4_2,47
1998,12,MOM_BASIS_4_3,81
1998,12,MOM_BASIS_5_1,139
1998,12,MOM_BASIS_5_2,23
1998,12,MOM_BASIS_5_3,67
1998,12,MOM_BM_1_1,55
1998,12,MOM_BM_1_2,65
1998,12,MOM_BM_1_3,39
1998,12,MOM_BM_1_4,38
1998,12,MOM_BM_1_5,32
1998,12,MOM_BM_2_1,40
1998,12,MOM_BM_2_2,44
1998,12,MOM_BM_2_3,56
1998,12,MOM_BM_2_4,41
1998,12,MOM_BM_2_5,48
1998,12,MOM_BM_3_1,45
1998,12,MOM_BM_3_2,41
1998,12,MOM_BM_3_3,51
1998,12,MOM_BM_3_4,49
1998,12,MOM_BM_3_5,43
1998,12,MOM_BM_4_1,39
1998,12,MOM_BM_4_2,38
1998,12,MOM_BM_4_3,47
1998,12,MOM_BM_4_4,55
1998,12,MOM_BM_4_5,50
1998,12,MOM_BM_5_1,50
1998,12,MOM_BM_5_2,41
1998,12,MOM_BM_5_3,36
1998,12,MOM_BM_5_4,46
1998,12,MOM_BM_5_5,56
1998,12,MOM_Q1,114
1998,12,MOM_Q10,115
1998,12,MOM_Q2,115
1998,12,MOM_Q3,114
1998,12,MOM_Q4,115
1998,12,MOM_Q5,114
1998,12,MOM_Q6,115
1998,12,MOM_Q7,114
1998,12,MOM_Q8,115
1998,12,MOM_Q9,114
1999,1,BASIS_Q1,351
1999,1,BASIS_Q2,202
1999,1,BASIS_Q3,494
1999,1,BASIS_Q4,149
1999,1,BASIS_Q5,19
1999,1,BM_BASIS_1_1,52
1999,1,BM_BASIS_1_2,165
1999,1,BM_BASIS_1_3,26
1999,1,BM_BASIS_2_1,84
1999,1,BM_BASIS_2_2,126
1999,1,BM_BASIS_2_3,33
1999,1,BM_BASIS_3_1,96
1999,1,BM_BASIS_3_2,118
1999,1,BM_BASIS_3_3,29
1999,1,BM_BASIS_4_1,71
1999,1,BM_BASIS_4_2,140
1999,1,BM_BASIS_4_3,32
1999,1,BM_BASIS_5_1,76
1999,1,BM_BASIS_5_2,119
1999,1,BM_BASIS_5_3,48
1999,1,BM_HP_1_1,36
1999,1,BM_HP_1_2,160
1999,1,BM_HP_1_3,47
1999,1,BM_HP_2_1,47
1999,1,BM_HP_2_2,115
1999,1,BM_HP_2_3,81
1999,1,BM_HP_3_1,63
1999,1,BM_HP_3_2,88
1999,1,BM_HP_3_3,92
1999,1,BM_HP_4_1,71
1999,1,BM_HP_4_2,104
1999,1,BM_HP_4_3,68
1999,1,BM_HP_5_1,69
1999,1,BM_HP_5_2,100
1999,1,BM_HP_5_3,74
1999,1,BM_Q1,121
1999,1,BM_Q10,122
1999,1,BM_Q2,122
1999,1,BM_Q3,121
1999,1,BM_Q4,122
1999,1,BM_Q5,121
1999,1,BM_Q6,122
1999,1,BM_Q7,121
1999,1,BM_Q8,122
1999,1,BM_Q9,121
1999,1,HP_MOM_1_1,44
1999,1,HP_MOM_1_2,76
1999,1,HP_MOM_1_3,61
1999,1,HP_MOM_1_4,42
1999,1,HP_MOM_1_5,39
1999,1,HP_MOM_2_1,74
1999,1,HP_MOM_2_2,86
1999,1,HP_MOM_2_3,88
1999,1,HP_MOM_2_4,127
1999,1,HP_MOM_2_5,155
1999,1,HP_MOM_3_1,108
1999,1,HP_MOM_3_2,64
1999,1,HP_MOM_3_3,77
1999,1,HP_MOM_3_4,57
1999,1,HP_MOM_3_5,33
1999,1,HP_Q1,100
1999,1,HP_Q2,186
1999,1,HP_Q3,821
1999,1,HP_Q4,11
1999,1,HP_Q5,97
1999,1,MOM_BASIS_1_1,113
1999,1,MOM_BASIS_1_2,94
1999,1,MOM_BASIS_1_3,19
1999,1,MOM_BASIS_2_1,66
1999,1,MOM_BASIS_2_2,127
1999,1,MOM_BASIS_2_3,33
1999,1,MOM_BASIS_3_1,81
1999,1,MOM_BASIS_3_2,111
1999,1,MOM_BASIS_3_3,34
1999,1,MOM_BASIS_4_1,55
1999,1,MOM_BASIS_4_2,133
1999,1,MOM_BASIS_4_3,38
1999,1,MOM_BASIS_5_1,36
1999,1,MOM_BASIS_5_2,160
1999,1,MOM_BASIS_5_3,31
1999,1,MOM_BM_1_1,55
1999,1,MOM_BM_1_2,63
1999,1,MOM_BM_1_3,45
1999,1,MOM_BM_1_4,35
1999,1,MOM_BM_1_5,28
1999,1,MOM_BM_2_1,49
1999,1,MOM_BM_2_2,46
1999,1,MOM_BM_2_3,44
1999,1,MOM_BM_2_4,42
1999,1,MOM_BM_2_5,45
1999,1,MOM_BM_3_1,34
1999,1,MOM_BM_3_2,36
1999,1,MOM_BM_3_3,59
1999,1,MOM_BM_3_4,46
1999,1,MOM_BM_3_5,51
1999,1,MOM_BM_4_1,36
1999,1,MOM_BM_4_2,36
1999,1,MOM_BM_4_3,43
1999,1,MOM_BM_4_4,68
1999,1,MOM_BM_4_5,43
1999,1,MOM_BM_5_1,52
1999,1,MOM_BM_5_2,45
1999,1,MOM_BM_5_3,35
1999,1,MOM_BM_5_4,35
1999,1,MOM_BM_5_5,60
1999,1,MOM_Q1,113
1999,1,MOM_Q10,114
1999,1,MOM_Q2,113
1999,1,MOM_Q3,113
1999,1,MOM_Q4,113
1999,1,MOM_Q5,113
1999,1,MOM_Q6,113
1999,1,MOM_Q7,113
1999,1,MOM_Q8,113
1999,1,MOM_Q9,113
1999,2,BASIS_Q1,159
1999,2,BASIS_Q2,30
1999,2,BASIS_Q3,440
1999,2,BASIS_Q4,567
1999,2,BASIS_Q5,19
1999,2,BM_BASIS_1_1,40
1999,2,BM_BASIS_1_2,36
1999,2,BM_BASIS_1_3,167
1999,2,BM_BASIS_2_1,66
1999,2,BM_BASIS_2_2,61
1999,2,BM_BASIS_2_3,116
1999,2,BM_BASIS_3_1,80
1999,2,BM_BASIS_3_2,72
1999,2,BM_BASIS_3_3,91
1999,2,BM_BASIS_4_1,90
1999,2,BM_BASIS_4_2,48
1999,2,BM_BASIS_4_3,105
1999,2,BM_BASIS_5_1,87
1999,2,BM_BASIS_5_2,49
1999,2,BM_BASIS_5_3,107
1999,2,BM_HP_1_1,159
1999,2,BM_HP_1_2,34
1999,2,BM_HP_1_3,50
1999,2,BM_HP_2_1,107
1999,2,BM_HP_2_2,54
1999,2,BM_HP_2_3,82
1999,2,BM_HP_3_1,97
1999,2,BM_HP_3_2,52
1999,2,BM_HP_3_3,94
1999,2,BM_HP_4_1,115
1999,2,BM_HP_4_2,57
1999,2,BM_HP_4_3,71
1999,2,BM_HP_5_1,102
1999,2,BM_HP_5_2,64
1999,2,BM_HP_5_3,77
1999,2,BM_Q1,121
1999,2,BM_Q10,122
1999,2,BM_Q2,122
1999,2,BM_Q3,121
1999,2,BM_Q4,122
1999,2,BM_Q5,121
1999,2,BM_Q6,122
1999,2,BM_Q7,121
1999,2,BM_Q8,122
1999,2,BM_Q9,121
1999,2,HP_MOM_1_1,84
1999,2,HP_MOM_1_2,87
1999,2,HP_MOM_1_3,92
1999,2,HP_MOM_1_4,131
1999,2,HP_MOM_1_5,141
1999,2,HP_MOM_2_1,30
1999,2,HP_MOM_2_2,68
1999,2,HP_MOM_2_3,44
1999,2,HP_MOM_2_4,48
1999,2,HP_MOM_2_5,48
1999,2,HP_MOM_3_1,110
1999,2,HP_MOM_3_2,69
1999,2,HP_MOM_3_3,88
1999,2,HP_MOM_3_4,45
1999,2,HP_MOM_3_5,35
1999,2,HP_Q1,100
1999,2,HP_Q2,654
1999,2,HP_Q3,101
1999,2,HP_Q4,263
1999,2,HP_Q5,97
1999,2,MOM_BASIS_1_1,56
1999,2,MOM_BASIS_1_2,99
1999,2,MOM_BASIS_1_3,69
1999,2,MOM_BASIS_2_1,89
1999,2,MOM_BASIS_2_2,52
1999,2,MOM_BASIS_2_3,83
1999,2,MOM_BASIS_3_1,73
1999,2,MOM_BASIS_3_2,59
1999,2,MOM_BASIS_3_3,92
1999,2,MOM_BASIS_4_1,60
1999,2,MOM_BASIS_4_2,22
1999,2,MOM_BASIS_4_3,142
1999,2,MOM_BASIS_5_1,51
1999,2,MOM_BASIS_5_2,17
1999,2,MOM_BASIS_5_3,156
1999,2,MOM_BM_1_1,57
1999,2,MOM_BM_1_2,64
1999,2,MOM_BM_1_3,41
1999,2,MOM_BM_1_4,35
1999,2,MOM_BM_1_5,27
1999,2,MOM_BM_2_1,40
1999,2,MOM_BM_2_2,41
1999,2,MOM_BM_2_3,42
1999,2,MOM_BM_2_4,52
1999,2,MOM_BM_2_5,49
1999,2,MOM_BM_3_1,31
1999,2,MOM_BM_3_2,43
1999,2,MOM_BM_3_3,65
1999,2,MOM_BM_3_4,36
1999,2,MOM_BM_3_5,49
1999,2,MOM_BM_4_1,38
1999,2,MOM_BM_4_2,34
1999,2,MOM_BM_4_3,38
1999,2,MOM_BM_4_4,73
1999,2,MOM_BM_4_5,41
1999,2,MOM_BM_5_1,58
1999,2,MOM_BM_5_2,42
1999,2,MOM_BM_5_3,38
1999,2,MOM_BM_5_4,28
1999,2,MOM_BM_5_5,58
1999,2,MOM_Q1,112
1999,2,MOM_Q10,112
1999,2,MOM_Q2,112
1999,2,MOM_Q3,112
1999,2,MOM_Q4,112
1999,2,MOM_Q5,112
1999,2,MOM_Q6,112
1999,2,MOM_Q7,112
1999,2,MOM_Q8,112
1999,2,MOM_Q9,112
1999,3,BASIS_Q1,106
1999,3,BASIS_Q2,256
1999,3,BASIS_Q3,264
1999,3,BASIS_Q4,492
1999,3,BASIS_Q5,97
1999,3,BM_BASIS_1_1,53
1999,3,BM_BASIS_1_2,21
1999,3,BM_BASIS_1_3,169
1999,3,BM_BASIS_2_1,85
1999,3,BM_BASIS_2_2,42
1999,3,BM_BASIS_2_3,116
1999,3,BM_BASIS_3_1,99
1999,3,BM_BASIS_3_2,52
1999,3,BM_BASIS_3_3,92
1999,3,BM_BASIS_4_1,71
1999,3,BM_BASIS_4_2,64
1999,3,BM_BASIS_4_3,108
1999,3,BM_BASIS_5_1,82
1999,3,BM_BASIS_5_2,57
1999,3,BM_BASIS_5_3,104
1999,3,BM_HP_1_1,40
1999,3,BM_HP_1_2,144
1999,3,BM_HP_1_3,59
1999,3,BM_HP_2_1,49
1999,3,BM_HP_2_2,93
1999,3,BM_HP_2_3,101
1999,3,BM_HP_3_1,66
1999,3,BM_HP_3_2,75
1999,3,BM_HP_3_3,102
1999,3,BM_HP_4_1,72
1999,3,BM_HP_4_2,92
1999,3,BM_HP_4_3,79
1999,3,BM_HP_5_1,77
1999,3,BM_HP_5_2,76
1999,3,BM_HP_5_3,90
1999,3,BM_Q1,121
1999,3,BM_Q10,122
1999,3,BM_Q2,122
1999,3,BM_Q3,121
1999,3,BM_Q4,122
1999,3,BM_Q5,121
1999,3,BM_Q6,122
1999,3,BM_Q7,121
1999,3,BM_Q8,122
1999,3,BM_Q9,121
1999,3,HP_MOM_1_1,55
1999,3,HP_MOM_1_2,67
1999,3,HP_MOM_1_3,72
1999,3,HP_MOM_1_4,43
1999,3,HP_MOM_1_5,39
1999,3,HP_MOM_2_1,63
1999,3,HP_MOM_2_2,63
1999,3,HP_MOM_2_3,71
1999,3,HP_MOM_2_4,112
1999,3,HP_MOM_2_5,131
1999,3,HP_MOM_3_1,102
1999,3,HP_MOM_3_2,91
1999,3,HP_MOM_3_3,78
1999,3,HP_MOM_3_4,66
1999,3,HP_MOM_3_5,51
1999,3,HP_Q1,99
1999,3,HP_Q2,186
1999,3,HP_Q3,499
1999,3,HP_Q4,175
1999,3,HP_Q5,256
1999,3,MOM_BASIS_1_1,100
1999,3,MOM_BASIS_1_2,49
1999,3,MOM_BASIS_1_3,71
1999,3,MOM_BASIS_2_1,85
1999,3,MOM_BASIS_2_2,55
1999,3,MOM_BASIS_2_3,81
1999,3,MOM_BASIS_3_1,71
1999,3,MOM_BASIS_3_2,55
1999,3,MOM_BASIS_3_3,95
1999,3,MOM_BASIS_4_1,53
1999,3,MOM_BASIS_4_2,30
1999,3,MOM_BASIS_4_3,138
1999,3,MOM_BASIS_5_1,39
1999,3,MOM_BASIS_5_2,28
1999,3,MOM_BASIS_5_3,154
1999,3,MOM_BM_1_1,53
1999,3,MOM_BM_1_2,63
1999,3,MOM_BM_1_3,38
1999,3,MOM_BM_1_4,41
1999,3,MOM_BM_1_5,25
1999,3,MOM_BM_2_1,40
1999,3,MOM_BM_2_2,45
1999,3,MOM_BM_2_3,52
1999,3,MOM_BM_2_4,43
1999,3,MOM_BM_2_5,41
1999,3,MOM_BM_3_1,33
1999,3,MOM_BM_3_2,41
1999,3,MOM_BM_3_3,59
1999,3,MOM_BM_3_4,42
1999,3,MOM_BM_3_5,46
1999,3,MOM_BM_4_1,38
1999,3,MOM_BM_4_2,29
1999,3,MOM_BM_4_3,40
1999,3,MOM_BM_4_4,65
1999,3,MOM_BM_4_5,49
1999,3,MOM_BM_5_1,56
1999,3,MOM_BM_5_2,43
1999,3,MOM_BM_5_3,32
1999,3,MOM_BM_5_4,30
1999,3,MOM_BM_5_5,60
1999,3,MOM_Q1,110
1999,3,MOM_Q10,111
1999,3,MOM_Q2,110
1999,3,MOM_Q3,111
1999,3,MOM_Q4,110
1999,3,MOM_Q5,111
1999,3,MOM_Q6,110
1999,3,MOM_Q7,110
1999,3,MOM_Q8,111
1999,3,MOM_Q9,110
1999,4,BASIS_Q1,106
1999,4,BASIS_Q2,282
1999,4,BASIS_Q3,741
1999,4,BASIS_Q4,14
1999,4,BASIS_Q5,72
1999,4,BM_BASIS_1_1,53
1999,4,BM_BASIS_1_2,144
1999,4,BM_BASIS_1_3,46
1999,4,BM_BASIS_2_1,85
1999,4,BM_BASIS_2_2,93
1999,4,BM_BASIS_2_3,65
1999,4,BM_BASIS_3_1,97
1999,4,BM_BASIS_3_2,75
1999,4,BM_BASIS_3_3,71
1999,4,BM_BASIS_4_1,71
1999,4,BM_BASIS_4_2,92
1999,4,BM_BASIS_4_3,80
1999,4,BM_BASIS_5_1,82
1999,4,BM_BASIS_5_2,76
1999,4,BM_BASIS_5_3,85
1999,4,BM_HP_1_1,48
1999,4,BM_HP_1_2,51
1999,4,BM_HP_1_3,144
1999,4,BM_HP_2_1,58
1999,4,BM_HP_2_2,92
1999,4,BM_HP_2_3,93
1999,4,BM_HP_3_1,57
1999,4,BM_HP_3_2,111
1999,4,BM_HP_3_3,75
1999,4,BM_HP_4_1,61
1999,4,BM_HP_4_2,90
1999,4,BM_HP_4_3,92
1999,4,BM_HP_5_1,81
1999,4,BM_HP_5_2,86
1999,4,BM_HP_5_3,76
1999,4,BM_Q1,121
1999,4,BM_Q10,122
1999,4,BM_Q2,122
1999,4,BM_Q3,121
1999,4,BM_Q4,122
1999,4,BM_Q5,121
1999,4,BM_Q6,122
1999,4,BM_Q7,121
1999,4,BM_Q8,122
1999,4,BM_Q9,121
1999,4,HP_MOM_1_1,44
1999,4,HP_MOM_1_2,46
1999,4,HP_MOM_1_3,69
1999,4,HP_MOM_1_4,59
1999,4,HP_MOM_1_5,51
1999,4,HP_MOM_2_1,103
1999,4,HP_MOM_2_2,102
1999,4,HP_MOM_2_3,87
1999,4,HP_MOM_2_4,55
1999,4,HP_MOM_2_5,37
1999,4,HP_MOM_3_1,70
1999,4,HP_MOM_3_2,70
1999,4,HP_MOM_3_3,62
1999,4,HP_MOM_3_4,104
1999,4,HP_MOM_3_5,130
1999,4,HP_Q1,100
1999,4,HP_Q2,21
1999,4,HP_Q3,184
1999,4,HP_Q4,256
1999,4,HP_Q5,654
1999,4,MOM_BASIS_1_1,89
1999,4,MOM_BASIS_1_2,70
1999,4,MOM_BASIS_1_3,58
1999,4,MOM_BASIS_2_1,69
1999,4,MOM_BASIS_2_2,70
1999,4,MOM_BASIS_2_3,79
1999,4,MOM_BASIS_3_1,87
1999,4,MOM_BASIS_3_2,62
1999,4,MOM_BASIS_3_3,69
1999,4,MOM_BASIS_4_1,48
1999,4,MOM_BASIS_4_2,104
1999,4,MOM_BASIS_4_3,66
1999,4,MOM_BASIS_5_1,50
1999,4,MOM_BASIS_5_2,130
1999,4,MOM_BASIS_5_3,38
1999,4,MOM_BM_1_1,60
1999,4,MOM_BM_1_2,55
1999,4,MOM_BM_1_3,34
1999,4,MOM_BM_1_4,37
1999,4,MOM_BM_1_5,31
1999,4,MOM_BM_2_1,40
1999,4,MOM_BM_2_2,43
1999,4,MOM_BM_2_3,52
1999,4,MOM_BM_2_4,40
1999,4,MOM_BM_2_5,43
1999,4,MOM_BM_3_1,28
1999,4,MOM_BM_3_2,49
1999,4,MOM_BM_3_3,57
1999,4,MOM_BM_3_4,45
1999,4,MOM_BM_3_5,39
1999,4,MOM_BM_4_1,33
1999,4,MOM_BM_4_2,31
1999,4,MOM_BM_4_3,45
1999,4,MOM_BM_4_4,61
1999,4,MOM_BM_4_5,48
1999,4,MOM_BM_5_1,56
1999,4,MOM_BM_5_2,40
1999,4,MOM_BM_5_3,30
1999,4,MOM_BM_5_4,35
1999,4,MOM_BM_5_5,57
1999,4,MOM_Q1,108
1999,4,MOM_Q10,109
1999,4,MOM_Q2,109
1999,4,MOM_Q3,109
1999,4,MOM_Q4,109
1999,4,MOM_Q5,109
1999,4,MOM_Q6,109
1999,4,MOM_Q7,109
1999,4,MOM_Q8,109
1999,4,MOM_Q9,109
1999,5,BASIS_Q1,159
1999,5,BASIS_Q2,282
1999,5,BASIS_Q3,188
1999,5,BASIS_Q4,567
1999,5,BASIS_Q5,19
1999,5,BM_BASIS_1_1,47
1999,5,BM_BASIS_1_2,27
1999,5,BM_BASIS_1_3,169
1999,5,BM_BASIS_2_1,90
1999,5,BM_BASIS_2_2,37
1999,5,BM_BASIS_2_3,116
1999,5,BM_BASIS_3_1,101
1999,5,BM_BASIS_3_2,50
1999,5,BM_BASIS_3_3,92
1999,5,BM_BASIS_4_1,86
1999,5,BM_BASIS_4_2,51
1999,5,BM_BASIS_4_3,106
1999,5,BM_BASIS_5_1,89
1999,5,BM_BASIS_5_2,51
1999,5,BM_BASIS_5_3,103
1999,5,BM_HP_1_1,71
1999,5,BM_HP_1_2,154
1999,5,BM_HP_1_3,18
1999,5,BM_HP_2_1,99
1999,5,BM_HP_2_2,112
1999,5,BM_HP_2_3,32
1999,5,BM_HP_3_1,112
1999,5,BM_HP_3_2,92
1999,5,BM_HP_3_3,39
1999,5,BM_HP_4_1,84
1999,5,BM_HP_4_2,114
1999,5,BM_HP_4_3,45
1999,5,BM_HP_5_1,107
1999,5,BM_HP_5_2,96
1999,5,BM_HP_5_3,40
1999,5,BM_Q1,121
1999,5,BM_Q10,122
1999,5,BM_Q2,122
1999,5,BM_Q3,121
1999,5,BM_Q4,122
1999,5,BM_Q5,121
1999,5,BM_Q6,122
1999,5,BM_Q7,121
1999,5,BM_Q8,122
1999,5,BM_Q9,121
1999,5,HP_MOM_1_1,107
1999,5,HP_MOM_1_2,92
1999,5,HP_MOM_1_3,93
1999,5,HP_MOM_1_4,69
1999,5,HP_MOM_1_5,51
1999,5,HP_MOM_2_1,83
1999,5,HP_MOM_2_2,77
1999,5,HP_MOM_2_3,92
1999,5,HP_MOM_2_4,110
1999,5,HP_MOM_2_5,151
1999,5,HP_MOM_3_1,26
1999,5,HP_MOM_3_2,47
1999,5,HP_MOM_3_3,31
1999,5,HP_MOM_3_4,37
1999,5,HP_MOM_3_5,14
1999,5,HP_Q1,100
1999,5,HP_Q2,21
1999,5,HP_Q3,98
1999,5,HP_Q4,342
1999,5,HP_Q5,654
1999,5,MOM_BASIS_1_1,99
1999,5,MOM_BASIS_1_2,39
1999,5,MOM_BASIS_1_3,78
1999,5,MOM_BASIS_2_1,81
1999,5,MOM_BASIS_2_2,50
1999,5,MOM_BASIS_2_3,85
1999,5,MOM_BASIS_3_1,82
1999,5,MOM_BASIS_3_2,39
1999,5,MOM_BASIS_3_3,95
1999,5,MOM_BASIS_4_1,57
1999,5,MOM_BASIS_4_2,43
1999,5,MOM_BASIS_4_3,116
1999,5,MOM_BASIS_5_1,45
1999,5,MOM_BASIS_5_2,15
1999,5,MOM_BASIS_5_3,156
1999,5,MOM_BM_1_1,61
1999,5,MOM_BM_1_2,55
1999,5,MOM_BM_1_3,36
1999,5,MOM_BM_1_4,33
1999,5,MOM_BM_1_5,31
1999,5,MOM_BM_2_1,35
1999,5,MOM_BM_2_2,43
1999,5,MOM_BM_2_3,54
1999,5,MOM_BM_2_4,42
1999,5,MOM_BM_2_5,42
1999,5,MOM_BM_3_1,34
1999,5,MOM_BM_3_2,48
1999,5,MOM_BM_3_3,52
1999,5,MOM_BM_3_4,39
1999,5,MOM_BM_3_5,43
1999,5,MOM_BM_4_1,32
1999,5,MOM_BM_4_2,29
1999,5,MOM_BM_4_3,44
1999,5,MOM_BM_4_4,65
1999,5,MOM_BM_4_5,46
1999,5,MOM_BM_5_1,54
1999,5,MOM_BM_5_2,41
1999,5,MOM_BM_5_3,30
1999,5,MOM_BM_5_4,37
1999,5,MOM_BM_5_5,54
1999,5,MOM_Q1,108
1999,5,MOM_Q10,108
1999,5,MOM_Q2,108
1999,5,MOM_Q3,108
1999,5,MOM_Q4,108
1999,5,MOM_Q5,108
1999,5,MOM_Q6,108
1999,5,MOM_Q7,108
1999,5,MOM_Q8,108
1999,5,MOM_Q9,108
1999,6,BASIS_Q1,351
1999,6,BASIS_Q2,202
1999,6,BASIS_Q3,579
1999,6,BASIS_Q4,12
1999,6,BASIS_Q5,71
1999,6,BM_BASIS_1_1,50
1999,6,BM_BASIS_1_2,165
1999,6,BM_BASIS_1_3,28
1999,6,BM_BASIS_2_1,84
1999,6,BM_BASIS_2_2,126
1999,6,BM_BASIS_2_3,33
1999,6,BM_BASIS_3_1,95
1999,6,BM_BASIS_3_2,116
1999,6,BM_BASIS_3_3,32
1999,6,BM_BASIS_4_1,70
1999,6,BM_BASIS_4_2,140
1999,6,BM_BASIS_4_3,33
1999,6,BM_BASIS_5_1,80
1999,6,BM_BASIS_5_2,119
1999,6,BM_BASIS_5_3,44
1999,6,BM_HP_1_1,53
1999,6,BM_HP_1_2,43
1999,6,BM_HP_1_3,147
1999,6,BM_HP_2_1,70
1999,6,BM_HP_2_2,79
1999,6,BM_HP_2_3,94
1999,6,BM_HP_3_1,77
1999,6,BM_HP_3_2,87
1999,6,BM_HP_3_3,79
1999,6,BM_HP_4_1,83
1999,6,BM_HP_4_2,67
1999,6,BM_HP_4_3,93
1999,6,BM_HP_5_1,99
1999,6,BM_HP_5_2,66
1999,6,BM_HP_5_3,78
1999,6,BM_Q1,121
1999,6,BM_Q10,122
1999,6,BM_Q2,122
1999,6,BM_Q3,121
1999,6,BM_Q4,122
1999,6,BM_Q5,121
1999,6,BM_Q6,122
1999,6,BM_Q7,121
1999,6,BM_Q8,122
1999,6,BM_Q9,121
1999,6,HP_MOM_1_1,62
1999,6,HP_MOM_1_2,88
1999,6,HP_MOM_1_3,80
1999,6,HP_MOM_1_4,63
1999,6,HP_MOM_1_5,37
1999,6,HP_MOM_2_1,73
1999,6,HP_MOM_2_2,63
1999,6,HP_MOM_2_3,71
1999,6,HP_MOM_2_4,50
1999,6,HP_MOM_2_5,39
1999,6,HP_MOM_3_1,78
1999,6,HP_MOM_3_2,62
1999,6,HP_MOM_3_3,62
1999,6,HP_MOM_3_4,100
1999,6,HP_MOM_3_5,138
1999,6,HP_Q1,100
1999,6,HP_Q2,96
1999,6,HP_Q3,274
1999,6,HP_Q4,734
1999,6,HP_Q5,11
1999,6,MOM_BASIS_1_1,80
1999,6,MOM_BASIS_1_2,105
1999,6,MOM_BASIS_1_3,28
1999,6,MOM_BASIS_2_1,71
1999,6,MOM_BASIS_2_2,108
1999,6,MOM_BASIS_2_3,34
1999,6,MOM_BASIS_3_1,74
1999,6,MOM_BASIS_3_2,101
1999,6,MOM_BASIS_3_3,38
1999,6,MOM_BASIS_4_1,55
1999,6,MOM_BASIS_4_2,131
1999,6,MOM_BASIS_4_3,27
1999,6,MOM_BASIS_5_1,43
1999,6,MOM_BASIS_5_2,150
1999,6,MOM_BASIS_5_3,21
1999,6,MOM_BM_1_1,60
1999,6,MOM_BM_1_2,57
1999,6,MOM_BM_1_3,33
1999,6,MOM_BM_1_4,36
1999,6,MOM_BM_1_5,27
1999,6,MOM_BM_2_1,38
1999,6,MOM_BM_2_2,45
1999,6,MOM_BM_2_3,45
1999,6,MOM_BM_2_4,39
1999,6,MOM_BM_2_5,46
1999,6,MOM_BM_3_1,35
1999,6,MOM_BM_3_2,47
1999,6,MOM_BM_3_3,52
1999,6,MOM_BM_3_4,37
1999,6,MOM_BM_3_5,42
1999,6,MOM_BM_4_1,30
1999,6,MOM_BM_4_2,28
1999,6,MOM_BM_4_3,54
1999,6,MOM_BM_4_4,64
1999,6,MOM_BM_4_5,37
1999,6,MOM_BM_5_1,50
1999,6,MOM_BM_5_2,36
1999,6,MOM_BM_5_3,29
1999,6,MOM_BM_5_4,37
1999,6,MOM_BM_5_5,62
1999,6,MOM_Q1,106
1999,6,MOM_Q10,107
1999,6,MOM_Q2,107
1999,6,MOM_Q3,106
1999,6,MOM_Q4,107
1999,6,MOM_Q5,107
1999,6,MOM_Q6,106
1999,6,MOM_Q7,107
1999,6,MOM_Q8,106
1999,6,MOM_Q9,107
1999,7,BASIS_Q1,102
1999,7,BASIS_Q2,240
