date,BASIS_Q1,BASIS_Q2,BASIS_Q3,BASIS_Q4,BASIS_Q5,BM_BASIS_1_1,BM_BASIS_1_2,BM_BASIS_1_3,BM_BASIS_2_1,BM_BASIS_2_2,BM_BASIS_2_3,BM_BASIS_3_1,BM_BASIS_3_2,BM_BASIS_3_3,BM_BASIS_4_1,BM_BASIS_4_2,BM_BASIS_4_3,BM_BASIS_5_1,BM_BASIS_5_2,BM_BASIS_5_3,BM_HP_1_1,BM_HP_1_2,BM_HP_1_3,BM_HP_2_1,BM_HP_2_2,BM_HP_2_3,BM_HP_3_1,BM_HP_3_2,BM_HP_3_3,BM_HP_4_1,BM_HP_4_2,BM_HP_4_3,BM_HP_5_1,BM_HP_5_2,BM_HP_5_3,BM_Q1,BM_Q10,BM_Q2,BM_Q3,BM_Q4,BM_Q5,BM_Q6,BM_Q7,BM_Q8,BM_Q9,HP_MOM_1_1,HP_MOM_1_2,HP_MOM_1_3,HP_MOM_1_4,HP_MOM_1_5,HP_MOM_2_1,HP_MOM_2_2,HP_MOM_2_3,HP_MOM_2_4,HP_MOM_2_5,HP_MOM_3_1,HP_MOM_3_2,HP_MOM_3_3,HP_MOM_3_4,HP_MOM_3_5,HP_Q1,HP_Q2,HP_Q3,HP_Q4,HP_Q5,MOM_BASIS_1_1,MOM_BASIS_1_2,MOM_BASIS_1_3,MOM_BASIS_2_1,MOM_BASIS_2_2,MOM_BASIS_2_3,MOM_BASIS_3_1,MOM_BASIS_3_2,MOM_BASIS_3_3,MOM_BASIS_4_1,MOM_BASIS_4_2,MOM_BASIS_4_3,MOM_BASIS_5_1,MOM_BASIS_5_2,MOM_BASIS_5_3,MOM_BM_1_1,MOM_BM_1_2,MOM_BM_1_3,MOM_BM_1_4,MOM_BM_1_5,MOM_BM_2_1,MOM_BM_2_2,MOM_BM_2_3,MOM_BM_2_4,MOM_BM_2_5,MOM_BM_3_1,MOM_BM_3_2,MOM_BM_3_3,MOM_BM_3_4,MOM_BM_3_5,MOM_BM_4_1,MOM_BM_4_2,MOM_BM_4_3,MOM_BM_4_4,MOM_BM_4_5,MOM_BM_5_1,MOM_BM_5_2,MOM_BM_5_3,MOM_BM_5_4,MOM_BM_5_5,MOM_Q1,MOM_Q10,MOM_Q2,MOM_Q3,MOM_Q4,MOM_Q5,MOM_Q6,MOM_Q7,MOM_Q8,MOM_Q9
1995-07-05,0.016890159756882007,-0.009358442577751687,0.010308711712275119,-0.003384307594328763,0.00912008816904437,0.004013450796711404,-0.0020282609089028094,-0.00676961440734069,0.003944559068430089,0.012418233934785868,0.013028178983232956,-0.012753532802099742,0.029217926959553005,0.01408708477108269,-0.00649005644213432,0.03104920366905827,-0.006892419152198657,0.019690087234370855,0.018664585081997725,-0.0037204788930714537,-0.0031535833625015767,-0.007668264985613244,-0.0038440174052266716,-0.0033204941831654023,0.014956697306376256,0.009072317508498894,-0.01710802648421474,0.004247326567528098,0.03364279333630765,-0.01943021181104876,-0.0164851804272461,0.03843747611799407,0.01577425603718788,-0.007793814473671702,0.028335364317866926,-0.008019843664127658,0.00022095154423642008,-0.0028384934534721644,0.011738373552858108,0.008593959353347152,0.007193337224546249,-0.01073546424514756,0.006551189462996583,-0.007534800123223937,-0.0015583869106347973,0.003582706270500632,-0.01489148585255475,-0.003523033223182739,-0.01648997489264893,0.012714603842959436,0.03423343911984549,0.004256021098164279,0.0023000436396469937,-0.004346132846803017,-0.007810130407653682,0.04750224447098009,0.025407715618468763,0.023679803770502137,0.011804948658770145,0.0016148752095487902,-0.007514350338470228,0.0078841632880714,0.012521048871168847,-0.006359658367018668,0.028732548951910276,-0.005945231191066394,0.07865449997626249,0.032286975219036174,-0.0001034006159605816,0.030505151921414342,0.0021617587014998996,0.006085741706184139,0.02458742088281745,0.004242236166095425,-0.012265423261879679,0.0010739714248852656,-0.00011766866102318717,0.01834209876740481,0.00633476896878689,-0.0037735551745687783,0.0556001366073191,0.03095848752739206,-0.007337531449711746,0.007863873896388924,0.029639389279761206,0.007162493291137393,0.0017460264321233713,0.00887196053050927,0.01637963886452683,0.0049056747583329065,0.0009462831178201935,0.01992232278322526,0.012313177439345645,-0.008219312039996023,-0.000912517956022243,0.0014000594952113003,0.005490248237759499,-0.015641436570270846,-0.0025392215149253406,-0.007776890389735631,-0.010191388512026773,0.015264430489513835,0.03765974902207584,-0.003813832716607622,0.011569170737621528,0.02149015175055066,0.002126756342906476,0.03142282244931521,0.008997446165135247,0.006277688488303866,0.0034295743626464965,0.010434261864695381,8.35158563390003e-05,-0.008971008083095046,-0.00499127359339103
1995-07-12,0.01794081122688646,0.020896136621430497,0.07537489248965487,-0.0005138376689446444,0.028663519541336578,0.0163993945867692,0.012393307487158141,-0.007285642050391803,0.010265648681821685,0.008223252518951812,0.02532425376778646,0.017300583712605216,0.06829192849571074,0.041646234845175586,0.017316449537646914,0.028214067796320384,0.0057254457744307565,0.01753269269545313,0.06871927633315268,0.0022749641282925827,0.031410208595110456,-0.009865291919126138,0.014527725212536653,0.014395877274696883,0.027802803070000555,0.008872984825348942,0.018075290037833144,0.0280936770715507,0.05160286092699307,0.01579387442099082,-0.0015132164066211308,0.0325508505716623,0.03281277811635493,8.392108305219125e-05,0.03608347116426329,-0.0037852076031197348,0.002740255757704499,0.011450015271089475,0.01872633760646784,0.018818028634842637,0.027630084707587318,0.02248554550358068,0.012858592037124422,0.008442570845006957,0.007404042795381014,0.008655841742897283,0.0020436237803250126,0.022296499108005255,0.020311844338086648,0.013120562655566962,0.022943594886612892,0.017189819301724696,0.013025886894773256,0.010382958605100167,-0.011867624385745191,0.02260518731631936,0.03500117608187251,0.04444462769843268,0.011410811673734974,0.018127839584157302,0.006656783120456093,0.0009213905798363816,0.03769391755575111,0.006591676357582452,0.031602362133323396,0.008188070856930732,0.024023061351359357,0.022471234912916686,0.001718983342008006,0.04666317181371824,0.027212777860559013,0.019640927894395796,0.057672681303400905,0.016138144461393736,0.018145163677849248,-0.0024445205197522355,0.014542008172956861,0.016147459625815295,0.021673768525120686,-0.007953913919974047,0.013496399329103723,0.032895155261136066,0.017592389470074674,0.01042261258819654,0.0316476324306647,0.01844157491699487,0.031055206465454017,0.013305514354674516,0.02048153304079934,0.005553591393681018,0.026936385877689636,0.034552708988959076,0.031955284155416576,0.009312337348569495,0.00225778505117875,0.01209281647782049,0.014386533852658707,0.02194942763658947,0.004432340337315809,0.003928081847086788,-0.002042635215620321,0.005683657502782948,0.05352330837128766,0.021760351003213305,0.012833105245803783,0.03475188229439561,0.014687274856896828,0.014042930541963178,0.02709920370392425,0.015619224351755681,0.019602091556969445,0.02640872973290049,0.020100882649852197,0.007657376271693788,-0.002996083159112783
1995-07-19,-0.005041311809504295,-0.019554641877946963,-0.04716895825597728,-0.004522000014780483,-0.03322748015918306,-0.013309714557597028,-0.014539877057812449,0.00686639820235903,-0.01179190476657841,-0.02637069292168611,-0.024167537918905538,-0.0023521415362710613,-0.03516982666956539,-0.04563180346053775,-0.007662664133257127,-0.025956079187991768,-0.020898719568789477,-0.02057414289220891,-0.031901200593401735,-0.013959877629369205,-0.029515131842603883,0.008200061579549509,-0.012021728331828156,-0.006292673059078105,-0.023490695326590795,-0.02479874459171741,-0.0021085809479693676,-0.025885639157795997,-0.04303138040805201,-0.008176341904447144,-0.015721200708925645,-0.033057461119395615,-0.010700320154958155,-0.012081361342148034,-0.0368977707958084,-0.0012554850434360935,-0.013605736565743726,-0.00434362744522003,-0.02641663001792586,-0.01418140688595825,-0.013618478003015065,-0.00965725978296541,-0.02357163349388643,-0.017547081850937438,-0.016221399614056716,0.0038003235776782034,-0.011326390162435394,-0.008577756813420368,-0.0016698642724656972,-0.015231703250072753,-0.021122197349179448,-0.020972101591518105,-0.01645433219111933,-0.015193153529987857,0.006702846300304304,-0.038858992075828165,-0.04371349074687042,-0.03221506219807008,-0.015988906412130473,-0.01754959972748468,-0.005358937188688435,-0.02175515878853883,-0.0313549268510962,-0.008200399396147702,-0.037486648580630735,0.0030201513083287215,-0.0480559770776558,-0.018424263386501553,-0.01564656909319999,-0.05140132557040541,-0.02540166846691798,-0.008958585664940153,-0.043858902615037526,-0.01629522578276356,-0.0040940631290585575,-0.0015118790139265507,-0.018481249746051597,-0.011454269456246684,-0.020111727353299545,0.000849650108811954,-0.04254027419979713,-0.015178489350612346,0.009929255215316578,-0.02274010929463631,-0.0048522050899097524,-0.026178079588110734,-0.023878592740886703,-0.02560572573596549,-0.039421774332999565,-0.020191119375742528,-0.021819477786913382,-0.023836241056631725,-0.01610213528487963,-0.013656197756806173,-0.012221867574244536,-0.003270059343471766,-0.018258389199998958,-0.0073334962377579185,-0.018527062896627425,-0.013478072366142334,0.00016902433745345498,-0.03329049351259734,-0.03367853456599704,-0.02038835862315567,-0.02127658406525977,-0.032200767901634314,-0.00638881600653003,-0.016934859692521807,-0.03742325760532767,-0.02213847493263753,-0.020981716442007182,-0.01668686978482095,-0.014489309645946942,-0.008011945150339572,-0.004152150484678008
1995-07-26,0.011845363099797017,0.013064086292346714,0.001064672486923041,0.009892926390545589,-0.0005040771935352908,0.01636873234505767,0.02151204817921738,0.0057474395135738284,0.02636865482637995,0.009218310318771126,0.006785375041119737,0.007971315853293531,-0.005613092929456617,0.012413780588954213,0.0191587210802065,0.007695324492536142,0.00710688893236059,0.007469987492182365,-0.026393768154272523,0.00869131125093934,0.02909444852253871,0.008796109273192116,0.012991196641750517,0.026393993329764873,0.005402147532248176,0.014475018447960028,0.00792113702018491,0.01492906663995977,0.0035257752949474303,0.015327133268968604,0.010208078751941175,0.003261167191124581,0.03393629560651854,0.007978493686302277,7.326131125219635e-05,0.016831011644472257,0.00905699773910983,0.004685081061266858,0.01192841259723785,0.011610429843576528,0.00707688097125608,0.008022590969269749,0.011595998181503654,0.007842588956185783,0.006604413164831202,0.02755200470953072,0.014414504513358182,0.01889521082715447,0.006911489473880294,0.03454369157770479,0.058682093408220816,0.0018508720372498399,0.0042596744532296905,0.006068889717645422,0.011585731042708148,0.014233587352183693,0.0046215886860907,-0.0024085330756288327,0.006866832843915585,0.01718007104605904,0.009618724328274599,0.00825015289242314,0.0059128734843180665,0.018335806481300065,-0.000943598545523664,0.025637332522584627,0.012421278211414031,0.05038826425978482,0.011623280667509688,0.0010879826331111724,0.004108160874247414,0.014878080602855257,-0.0008658953916560116,0.003822091865405868,0.008401771400320656,0.015797186356305292,0.0030608713056060185,0.01910149883366792,0.021082352580872148,0.011303649800436934,0.02490882951481067,0.03978265654881944,0.025172769473111433,0.03142820824331866,0.03747257313040839,0.003906099607207017,0.011947858307130575,0.006909259721403226,-0.0012766449105981103,0.0129099799767499,0.001132970082202255,0.013507605833266692,0.00479079775388644,0.006622208941079966,0.00653214551818598,0.00286968492582955,0.009086517607152544,0.006514118502705543,0.008791120842847689,0.005445646460216529,0.01471324778011382,0.009461268478951125,0.01820374330247175,0.016292252659340322,0.013237009553128015,0.04360201746677719,0.01490890543058122,0.02583387548158915,0.006812100186799815,0.007238284486547465,0.004287447284279335,0.008487379673030314,0.004874126087721922,0.008210514686495111,0.014513681851668077
1995-08-02,-0.009002688870755142,-0.006742917844538847,0.007654762900871592,0.014891645080155898,0.004304787854259477,-0.013689651629202026,-0.0032443803270336517,0.01233913176961923,-0.004976969846004999,0.007991140668348379,0.0018506315663217076,-0.010786343628045293,0.027162284427145696,0.0017380081726221302,-0.002930037295857278,0.012644412005936221,0.0009616902018299775,0.011425140563565327,0.004759750555801098,0.0003836444406242912,0.0031581805644118176,0.016834141203508894,-0.016242942236286265,-0.001562110359663051,0.007445481057055834,0.0012134727614042961,-0.011157440964617231,0.010056260932934123,0.011136748432181728,-0.008197912145059185,0.004629145255893236,0.007842458237639719,0.012626577890721228,-0.00432494252240499,0.0046406664769953355,0.0025022789223066843,-0.0023664111204609655,0.0017022879390672773,0.003732021544078385,9.217782300645523e-05,-0.0012796427614393043,-0.010721212111333032,0.003198477725264471,0.001874627471177353,0.004775137526933414,0.010854587852456262,0.008849114734114623,-0.004752901195762807,-0.013223217289206219,0.021315986520849605,0.03013291118038327,0.006983355478122498,0.006110801156063714,0.004833285243586901,0.01702577097879524,0.008538121652464146,0.00018111886903389744,0.005847645092526019,-1.9842643189801066e-05,-0.017622039256502377,0.014719371745880224,0.009034699299233003,0.0020206582301585925,-0.009760914215455852,0.00439160425985072,0.01103755468512642,-0.0006654377386735807,0.03282817686766491,0.00676254286274437,0.007974145221706572,0.0013423046051439687,-0.005766057581981882,0.005468057140511679,0.007878004047406377,-0.012573109087257804,0.004087477744064109,-0.0007624106440630374,-0.014309948814725026,0.008972693102649794,0.009597208637017176,-0.005131925265862325,0.014112810519276011,0.02212061401915421,0.046571493210577616,0.003523853519504177,0.013101575493866553,0.014870977165327533,-0.005169218458782605,0.003006570173048179,-0.0009357606524526216,-0.007097046234291719,0.005933022197945594,0.007005512484600395,-0.0020678915371593475,0.0060273339330892675,0.006505337268427733,-0.00535885059989268,-0.011725615076521444,0.0013901669950722381,-0.0031072299027863535,0.0008664566846847334,0.021149347617178536,0.013343761131082573,0.004418468020824136,0.0010808523811010702,0.02350535689441317,0.00447037417612443,0.011873283250884105,0.0019977731379326197,0.006792346628700539,-0.0021239129544426893,0.0056006347133956925,-0.003706875202525671,-0.0038744274267160116,0.0019451766253041885
1995-08-09,-0.003436496717361883,0.006339796132686349,0.011886698406970502,-0.0014352362816451854,-0.0011652037594695416,0.006823149540481943,-0.011851287406788405,0.0008082361578261451,0.010410342833785478,-0.0005033167571965819,-0.003010639151640017,-0.0032664699796328286,0.00863374426851643,0.008951172576351871,-0.005435881231667618,0.015686847960861578,-0.002347225512066376,0.006941637319467547,-0.015009998371592899,-0.0019554107465871566,0.00426258715373912,-0.009285449526213137,0.0008032736327873271,0.010445369463832038,-0.0003818545750166707,-0.0030534925383321598,-0.003020272676673472,0.007862189731482009,0.008951172576351871,-0.000739777274246349,0.012225425743417515,-0.001665427876571817,0.0076429149003571315,-0.015261865842563043,-0.0019554107465871566,0.0038568997294494136,0.0016188212423941268,-0.004240644744979861,-0.003084900172779854,0.007111756867265947,0.00019278845451559893,-0.0011577028807508002,0.003376947226947374,0.0007129128319374352,-0.004945877294163541,0.005954570993884599,0.002475839210846734,0.004598676267821737,-0.002424845521933061,0.004357590702921102,-0.017804682989407454,0.001416540013990822,-0.00743675060620559,0.007184355041675559,-0.008125660606455103,-0.006010460607502078,0.008792275570264808,0.0010262518507942716,-0.0057613567157045265,0.0036176538737395436,-0.0051210293102187205,0.002143630309544959,0.005032239927701682,-0.002926301665808893,-0.000514170628094159,0.0041287852465833165,-0.015788044558148688,-0.005785463677793599,4.438223663864589e-05,0.00948670024966342,0.006893613297451487,0.004992496111755262,-0.007887926426742943,0.0009912672230056314,-0.002663249259156362,0.007439875183819467,-0.0057613567157045265,0.007070268507060436,-0.013184471598973789,0.0036176538737395436,-0.03001931629149982,0.013098951495580874,-0.002934123505594289,-0.004971129611061628,0.0026361298071915754,0.004656583777799056,0.0018910125349383064,-0.005098775428964141,0.012843611936571906,0.011130663278119353,-0.005160797041984034,0.008954194782858428,-0.0010423332281707005,1.0211364960809391e-05,-0.004671394405394252,-0.002733517873694118,-0.006805304090102075,4.032885645885572e-06,0.0018168691047402694,-0.001892861803805465,0.0024763041758284017,0.007230101047850804,0.004042016529257714,-0.00621414815906576,-0.011491680422088726,0.016539868746690573,0.0013287793096027753,-0.012575851412196571,0.0069454690967330895,0.001794691477146477,0.004915486767715605,-0.002189277087141184,-0.00217883213691229,-0.0015499531543502493,0.002703373898370229
1995-08-16,-0.01817948759411918,-0.012466229762220645,0.0038006271493264045,0.0015572969696776785,-0.0031265424887887082,-0.014579636198099977,-0.008332557719803488,-0.013657753622952832,-0.01144845440537189,-0.00193820225104339,0.0017390618711140768,-0.02032888880890625,0.005235181768370571,-0.0023694121744410462,-0.013956325224530563,-0.0032599106440159655,0.007118981942705962,-0.01360202221131523,0.027035850591006456,0.01030380278314692,-0.014206028315111403,-0.008243646805029169,-0.013666936126011,-0.011928776000172014,-0.0016945407422506837,0.0017580948802417024,-0.020107423576774412,0.004904339611613866,-0.0023694121744410462,-0.012121177522690778,-0.0038459381737832154,0.007096693415700409,-0.01401903765249906,0.026115294107018516,0.01030380278314692,-0.016421752472926966,0.00969881344094429,-0.008539140144783266,-0.005549662021925818,0.0023217021182423553,-0.017705216091202087,-0.010097248080469337,-0.0070014594090858015,0.0051458394127501215,0.008319243841748751,0.0021114027175094963,-0.00894124053038042,-0.011232939225567314,-0.020487902726437943,-0.01702096799939361,-0.015457368001194672,-0.004743494536040444,0.009920006306145477,-0.013033406520750392,0.009456685681613335,0.01341127680123176,0.005363540574408491,0.00723215558467942,-0.0004816584742989939,-0.013361265909872563,-0.0012822738790755255,-0.017634382194013778,0.003759208135645566,-0.004126737786184817,-0.0028867761249809403,0.004262620961505889,-0.015773927835858514,0.014011592129066186,-0.009647922775641237,-0.004188475407682095,0.0053001183431647765,-0.011737933104980482,0.01062152090657793,0.007250515361471534,-0.020815645669136573,-0.012596513574849448,-0.0004816584742989939,-0.01697554351670034,0.0062007107897504455,-0.013361265909872563,-0.006873535365825244,0.007212688674090324,-0.016320622943661177,0.004336476002846692,-0.0028992761230396255,0.0006740061444730633,-0.008336490487994636,0.0040855288642536085,-0.013059631154675871,-0.007003486914604188,0.006509075618978209,-0.0008044755844131777,-0.01247156798024457,0.0019971942663884147,0.01841325476538654,-0.014345873262093228,-0.005468703304439317,-0.01977151622161386,0.0012390423834689286,0.005285341258136483,-0.01568095119881751,0.00857796737801266,0.009561877948652256,0.020098651032485575,0.020110313468837633,0.02175134596404473,-0.012044531051157584,-0.008288837018057379,-0.0017956558919238331,-0.006267422998233893,0.014526280938193862,-0.003800260698248694,-0.012759643448651905,-0.007975516680539405,-0.011558034990643918
1995-08-23,0.0034224624676660416,-0.006214794865094553,-0.004265482380836862,-0.008960940076362299,0.003525924731611867,-0.011766493751723537,-0.004637718805834409,0.006238276260130474,-0.002331777036934121,0.00010926193572161568,0.00551763690890962,0.001868926698154835,-0.004122505472700303,6.525637185511861e-05,0.011448884926137414,0.0019227448553053618,0.0004334151645413761,-0.0074835412487310685,-0.004725127940675835,-0.0004984209382118121,-0.011150215932072037,-0.004941968134974005,0.006241020960927427,-0.005277970240801685,0.0023670863962094637,0.005452385864304073,0.0019451357554602336,-0.004603018194927742,6.525637185511861e-05,0.011438262443091263,0.0011470288241267365,0.00041826624808596717,-0.00799785047085367,-0.004019882409789835,-0.0004984209382118121,-0.004435726477985968,0.0008476613814082188,0.0016304354377986085,0.004884786229111992,-0.0024649040950415427,0.007518788291459138,-0.009175323027726284,0.003702246114965009,0.0019204663246456494,-0.0033611928514488904,0.021454271240220164,0.0024471486100382457,0.0015396245842734663,-0.0010066356715569041,-0.012030666485677945,-0.013373851132569737,5.404030065371502e-06,0.0029057483132177487,-0.0016195875244174015,-0.006395818479314621,0.011667687950394296,0.005321188794450773,0.0011871621476935287,0.0020348530665596064,0.006853418583366921,-0.0010507380691364497,-0.0038636856208299933,-0.010440352382029996,0.0003356247780096453,0.003742729701898038,0.020567776536133692,-0.011067939180393817,0.011555357742791992,0.0008895045480214769,0.003962312421247429,0.005567828887527874,0.00121106255175002,0.0032775428234272557,0.0012111963070967806,-0.0007424470574903205,-0.0020480591795400804,0.0020348530665596064,-0.011303779503092979,-0.008808531884533712,0.006853418583366921,0.003937128864609106,-4.666933078806908e-05,-0.016799533911991724,0.018687438148636205,0.015781366472524302,0.010322627172751613,-0.0009685854547370005,0.002213578617379851,0.0034785479024500863,0.0013259794256744446,0.00589863396632292,-0.008274037038190688,0.008486499490235166,0.001976487155141153,0.00346353221410612,-0.002091946129424345,0.009943762085329983,-0.0014482530902131961,1.0398686229862435e-06,-0.0051891967554690685,-0.003187597011886075,0.0003471656673685042,0.004979651284681532,0.011407298322524347,-0.003656409470301207,0.03065921302367248,0.008646453001440728,-0.0027345130733456603,0.005284234034997682,0.0009560671598107758,0.00826638485975954,-0.0015894506736227167,0.003867917662403437,-0.0031342938573429187,-0.006500469057444769
1995-08-30,0.001703535991132865,0.011820840342106186,-0.01932881605689876,-0.0002555328827306714,0.0048819320030856,0.014247950608711582,-0.0004462607750340096,0.010500322643160517,0.011573007614074019,0.0009487312963649896,-0.0025636676213699142,0.0016222666951741056,-0.0008751448411613456,-0.0016595012984204336,-0.0008496271992141539,-0.002655054188548797,0.0021307986291965305,0.030344258601471746,0.0035153722548139314,0.0005356754729381706,0.0130726293454721,-4.092895990033237e-05,0.01049677481263155,0.009618063377622114,0.002481213336954869,-0.002559397467316672,0.0014556612660650298,-0.00021856807556067332,-0.0016595012984204336,-0.004894603196648779,0.0005002937486278307,0.002051717337401396,0.031215060746783874,0.0031637359291564766,0.0005356754729381706,0.011392570648621012,0.004789062022758443,0.007217319408135284,-0.00013172740143485464,0.004874239706389944,-0.0018688834899242236,0.005102624100788447,0.005708433360348682,-0.0017953737913360412,0.0023038365159376625,-0.014384943232395146,0.011260964243084886,-0.0018405087142047355,0.0026889068901737334,0.016530188256197433,0.0011139923312871438,-0.005070988069284876,-0.0015686194305272547,0.0023224613769141887,0.0014612628449313186,0.0148046332526811,-0.002645193336550068,0.0024246477286645153,0.003473466095064834,0.008116391705956032,-0.006820544053517927,0.008391401070453448,0.00145053352740803,0.0005744980431631012,0.004699729444098926,-0.01673889921215958,0.0014046370401476563,0.015006225553945509,0.017573464447137307,-0.014021987558363657,-0.0023543638941668135,0.00032384204625601483,-0.004380149502846765,0.002413573908932019,0.0030958775154736433,0.001654460577716578,0.003473466095064834,0.016316503854594426,0.0037129274695034686,0.008116391705956032,-0.016178513624676517,-0.027339222196834764,0.028534358601079557,0.006419325960376545,-0.0009280158868911152,-0.012257603545448876,0.010709187823637256,0.008735689556180351,0.00046317744223409803,0.011322411386995532,-0.005833214516778207,0.005765604154600336,-0.0036636758936026983,0.0032709236014287456,0.0005901287043716178,0.011564495527899689,-0.0027711853316356345,0.0017831789336373244,-0.002109723913106051,0.0036417766512717034,0.012812703522439938,-0.00010665173435068967,-0.013322564652369676,0.002172573217955919,0.0029506580734987436,-0.013024681378102566,0.005071813948565432,0.0018349400699549825,0.009554845593934911,0.0010405952832993472,7.785006946986494e-05,0.00030456209201417403,-0.0003753957504210872,0.005967743251715523,0.012561734524691217
1995-09-06,0.021499456717229297,0.008546767143856417,0.005343292151924158,0.008391425661504215,0.010667456921286097,0.007230525067229408,0.009341519945281564,0.0056385611464361465,0.018986043997927745,0.010889470185492457,0.028151492125626246,0.020161080514098744,0.011246074745478134,0.026407840631844606,0.032277600337345655,0.01670114590808478,0.005938809038640559,0.02659295070748831,0.017091987305869943,0.0005023667604752177,0.009292552630716062,0.007944523972803513,0.005665039508795899,0.017582266343154223,0.011584878293493469,0.02813499823703561,0.01998962737626384,0.0117446400795371,0.026164758332663362,0.030592555488521037,0.016674976459448813,0.006008811925749153,0.025692009075864927,0.017490016851848783,0.00052433664753998,0.003039511687446603,-0.0011750467306305577,0.010757995597498037,0.021124990104098858,0.019029983530482263,0.016329759236320622,0.022823876967719665,0.02187053777179177,0.00833617263734101,0.007217725850059656,0.03714685038561294,0.024016220040255318,0.01440827137343677,0.021299547250644153,0.01880275657905311,0.031079897628127094,0.01535186288447644,0.010175219453290084,0.006686335704995027,0.009278579125869175,0.008166819332920263,0.015582616815752001,0.010379839131609407,0.006687401735586932,0.010857286595983794,0.017063420796407918,0.009428444831335208,0.01041001878457681,0.011844101208103797,0.009106350564118213,0.03887028487853763,0.030172451642074417,0.006144581130159636,0.025980479121822553,0.014411482491119483,0.015684549445639965,0.01447654242354774,0.010089640968379748,0.010395360914710118,0.021990887686749436,0.006751179995178897,0.006680338001720622,0.018935289853559918,0.010779802832396757,0.010926962730022872,0.02581359502887071,0.012458686432462958,0.042720936328899006,0.03342361892880828,0.022015106994853807,0.01593677146354602,0.02335233599375203,0.022057045996325887,0.03078791070105901,0.011631039230888778,-0.0010211194133237142,0.01908431679732568,0.014712600246230698,0.010741148148965683,-5.789569999289804e-05,0.004639114828874473,0.02663830064510918,0.021325338338824048,0.0077454846201593305,0.001039049172397246,0.008398819142286233,0.02098862879362582,0.010390304587539397,0.009800244130258658,0.026223125202495232,0.023744682338228542,0.02421039116663175,0.03162901891392042,0.02280168439077816,0.01842753380201232,0.012860836726264707,0.01012583785853556,0.014314152921837546,0.006281929380404088,0.007284176393421122
