date_,GSCI
2009-07-08,-0.08089859390822396
2009-07-15,0.009578348907141043
2009-07-22,0.02445346713500607
2009-07-29,-0.023811850798437173
2009-08-05,0.08989469102689052
2009-08-12,-0.018320256604878682
2009-08-19,0.006811201000674227
2009-08-26,-0.0265299995982885
2009-09-02,-0.044103693111102626
2009-09-09,-0.013041963409179957
2009-09-16,0.01838004772781976
2009-09-23,-0.04131689435382058
2009-09-30,0.006136630228864348
2009-10-07,-0.017326539623252923
2009-10-14,0.03222514905786422
2009-10-21,0.04979499701847567
2009-10-28,-0.023598576235463353
2009-11-04,0.02082025069795823
2009-11-11,-0.03670066462646959
2009-11-18,0.012960887298215207
2009-11-25,-0.006403219962665463
2009-12-02,-0.013049760673908506
2009-12-09,-0.03308534539528574
2009-12-16,0.03967736350811557
2009-12-23,0.03787617615342542
2009-12-30,0.011526008019016487
2010-01-06,0.01692705541938677
2010-01-13,-0.04609043836592197
2010-01-20,-0.01363042247714108
2010-01-27,-0.029722443710699875
2010-02-03,0.03976337871334179
2010-02-10,-0.01463158897760597
2010-02-17,0.003210879423678925
2010-02-24,0.019486294168056473
2010-03-03,3.7212480812343074e-05
2010-03-10,-0.013754855609465655
2010-03-17,0.003363818476059821
2010-03-24,-0.014303498102576029
2010-03-31,0.0157509147118311
2010-04-07,0.016803756262803615
2010-04-14,-0.0030099050327047072
2010-04-21,-0.01380830136225053
2010-04-28,0.0020863861822102425
2010-05-05,-0.015155138564360238
2010-05-12,-0.005034988334449819
2010-05-19,-0.022070846988148318
2010-05-26,0.0019208323700907748
2010-06-02,0.011176754023065616
2010-06-09,0.004847263303006777
2010-06-16,0.005541308084303864
2010-06-23,-0.02735712960254133
2010-06-30,0.018527074992821024
2010-07-07,-0.024154831310783997
2010-07-14,-0.0015183252649889623
2010-07-21,-0.0032992345005657953
2010-07-28,-0.0003243360702696041
2010-08-04,0.041772951830656435
2010-08-11,-0.0324239435991065
2010-08-18,-0.01323463859849483
2010-08-25,-0.01302780187739061
2010-09-01,-0.0069116629875759505
2010-09-08,0.0060756104890982154
2010-09-15,-0.005878980222920549
2010-09-22,-0.028740734626957587
2010-09-29,0.013753412102833318
2010-10-06,0.029178850438872805
2010-10-13,-0.000508732177264104
2010-10-20,-0.004708337479308877
2010-10-27,0.0134728151105592
2010-11-03,-0.003812926632982605
2010-11-10,0.03416816049898097
2010-11-17,-0.057552987182778015
2010-11-24,0.02610969626166404
2010-12-01,0.052202914392360134
2010-12-08,0.009615751898543579
2010-12-15,-0.01167662858873808
2010-12-22,0.01327923042089707
2010-12-29,-0.005566735217909846
2011-01-05,0.016072337405752535
2011-01-12,0.020779173092824843
2011-01-19,-0.011743842921753012
2011-01-26,-0.004882186916776221
2011-02-02,0.02628513365151064
2011-02-09,-0.019886289981485117
2011-02-16,0.004401149022316142
2011-02-23,0.04516505857800013
2011-03-02,0.02319326968285229
2011-03-09,0.008085686700131323
2011-03-16,-0.03067111429785596
2011-03-23,0.03003056924443248
2011-03-30,-0.027280887527466713
2011-04-06,0.030728265177730973
2011-04-13,-0.019085182808951107
2011-04-20,0.0034771034288343383
2011-04-27,-0.004947969843989597
2011-05-04,-0.027951129270410657
2011-05-11,-0.06769046451284089
2011-05-18,0.0298125408981349
2011-05-25,0.017151634967854434
2011-06-01,-0.018049174098669907
2011-06-08,0.017770984744591267
2011-06-15,-0.039765711275518534
2011-06-22,-0.003072862937156473
2011-06-29,-0.0052817669175302395
2011-07-06,0.0010025430709581507
2011-07-13,0.027400173914846615
2011-07-20,-0.0005518089269028748
2011-07-27,-0.028266144765367596
2011-08-03,-0.003612936312420656
2011-08-10,-0.019550918411020968
2011-08-17,0.006440453116016709
2011-08-24,-0.0005103329398169487
2011-08-31,0.015783057186503413
2011-09-07,0.006526388888601353
2011-09-14,0.015584102220012941
2011-09-21,-0.02523411298432998
2011-09-28,-0.025468939201172658
2011-10-05,0.009965589599237434
2011-10-12,-0.0019461635052032689
2011-10-19,-0.010555853789173675
2011-10-26,0.014879051723707626
2011-11-02,0.005684683505649435
2011-11-09,0.03956332158988807
2011-11-16,0.027810236402980637
2011-11-23,-0.007268355535470006
2011-11-30,-0.028017367656819503
2011-12-07,-0.0056566431041392695
2011-12-14,-0.014280186469983303
2011-12-21,0.011900922863280261
2011-12-28,0.00399362006136017
2012-01-04,0.015770382478147438
2012-01-11,-0.006628164065237585
2012-01-18,-0.019796405743248147
2012-01-25,-0.0022493486876419277
2012-02-01,-0.025221876411826605
2012-02-08,0.013059265162805866
2012-02-15,0.017474587091632854
2012-02-22,0.03772875203847037
2012-02-29,-0.014984022826188825
2012-03-07,0.015837330305384922
2012-03-14,0.015030073080392947
2012-03-21,0.00037632814676769044
2012-03-28,-0.00440255222099073
2012-04-04,-0.005699974800662422
2012-04-11,-0.011183861782181337
2012-04-18,-0.018181241949197235
2012-04-25,0.01391106243733864
2012-05-02,0.004137524771844037
2012-05-09,-0.019516100568607198
2012-05-16,-0.013784469308289249
2012-05-23,-0.004617914888440877
2012-05-30,-0.02200039360249595
2012-06-06,-0.032842058653033024
2012-06-13,-0.031368101880211885
2012-06-20,-0.02170930485536382
2012-06-27,0.014645987850417708
2012-07-04,0.05032005599920297
2012-07-11,-0.004505129491527482
2012-07-18,0.03566866069225694
2012-07-25,-0.0015641553974826694
2012-08-01,-0.01817863228231653
2012-08-08,0.02892626090469541
2012-08-15,0.012071481677791596
2012-08-22,0.0280719709961037
2012-08-29,-0.003963100614438497
2012-09-05,0.01773143617078987
2012-09-12,-0.005357424840570779
2012-09-19,-0.04018453683110257
2012-09-26,0.004618910787825614
2012-10-03,0.008429767065726734
2012-10-10,0.021961302630912227
2012-10-17,-0.011403512244159919
2012-10-24,-0.03912937561696128
2012-10-31,-0.0018065316755088157
2012-11-07,-0.018428648567128336
2012-11-14,0.012181562389213418
2012-11-21,0.017269872289553678
2012-11-28,-0.015749389490058663
2012-12-05,0.001737720377988916
2012-12-12,-0.01945665218615722
2012-12-19,0.01648193715244939
2012-12-26,0.015807895304698727
2013-01-02,-0.003779076528439451
2013-01-09,-0.0065931548217033065
2013-01-16,0.0015078528069767394
2013-01-23,0.013729890380582699
2013-01-30,0.03310259466820287
2013-02-06,0.010777106015167126
2013-02-13,-0.0016727627195487482
2013-02-20,-0.01107937107757928
2013-02-27,-0.019233104838396797
2013-03-06,-0.018035271110224627
2013-03-13,0.0024961444844846525
2013-03-20,-0.006879698611361285
2013-03-27,0.009536639752664167
2013-04-03,-0.033854922182533054
2013-04-10,-0.009618993577967694
2013-04-17,-0.033996060508666215
2013-04-24,0.02776234129820221
2013-05-01,-0.008835278511219569
2013-05-08,0.045111226891974
2013-05-15,0.017965468898091697
2013-05-22,0.023018580181466186
2013-05-29,0.001103324074687606
2013-06-05,0.015954247840595848
2013-06-12,0.004623821483022983
2013-06-19,0.018171184969456355
2013-06-26,-0.016365666770507437
2013-07-03,0.05826816893049802
2013-07-10,0.014216984252702458
2013-07-17,0.0009489997067140266
2013-07-24,-0.005844564657082274
2013-07-31,0.020221179798768585
2013-08-07,-0.014646023756164861
2013-08-14,0.00826282972836756
2013-08-21,0.012085626636506364
2013-08-28,0.049798843817256966
2013-09-04,-0.04375468415022521
2013-09-11,-0.02543647036790675
2013-09-18,-0.004658426374765323
2013-09-25,-0.020615445397072496
2013-10-02,0.005303370533554341
2013-10-09,-0.013169178134961324
2013-10-16,0.0036946845161889286
2013-10-23,-0.03695737027560275
2013-10-30,0.01985834031550615
2013-11-06,-0.03142413528640886
2013-11-13,0.02697103701733905
2013-11-20,-0.009792619225134525
2013-11-27,0.04542936723619784
2013-12-04,0.025784366271150105
2013-12-11,-0.008445562296980236
2013-12-18,0.01668703917627501
2013-12-25,0.009822736420273648
2014-01-01,-0.009777492826538503
2014-01-08,-0.03258510524405511
2014-01-15,0.006973141206902289
2014-01-22,0.02135923321603994
2014-01-29,0.01808476966451522
2014-02-05,-0.022877896695980615
2014-02-12,0.0067813077932508126
2014-02-19,0.027571478375181258
2014-02-26,0.0022223854823952838
2014-03-05,-0.0037568449611380395
2014-03-12,-0.008237860101496186
2014-03-19,-0.01306662491393984
2014-03-26,-0.010855905368576502
2014-04-02,-0.011463306031387899
2014-04-09,0.015563036072128833
2014-04-16,0.007416493777971045
2014-04-23,0.00535858174999726
2014-04-30,-0.005096654940279333
2014-05-07,-0.008382378603828622
2014-05-14,0.003860567316553709
2014-05-21,0.021609122817983106
2014-05-28,-0.008527264415763569
2014-06-04,-0.015981762970916025
2014-06-11,-0.004481234583781135
2014-06-18,0.03157283764409424
2014-06-25,-0.0007933275314314647
2014-07-02,-0.022877796155804764
2014-07-09,-0.019634661734522108
2014-07-16,-0.007021456453385699
2014-07-23,-0.002155433384486427
2014-07-30,0.001346650639139968
2014-08-06,-0.014241095151939942
2014-08-13,-0.0050426681203988855
2014-08-20,-0.020060589660356287
2014-08-27,0.004284426667114705
2014-09-03,0.0023912394045320085
2014-09-10,-0.010339026730400769
2014-09-17,0.014805013119712607
2014-09-24,0.0036262164134264196
2014-10-01,0.0041932858322615285
2014-10-08,-0.02510989553027987
2014-10-15,-0.05286675920349504
2014-10-22,0.0005154411973100625
2014-10-29,0.010618924325565215
2014-11-05,0.0027986907248169768
2014-11-12,-0.02039051010009285
2014-11-19,-0.010786071929598795
2014-11-26,0.007467354163316786
2014-12-03,-0.055150436624074595
2014-12-10,-0.03919282626517018
2014-12-17,-0.019139716663473916
2014-12-24,-0.01252642774215007
2014-12-31,-0.040444332773527325
2015-01-07,-0.0344650820462451
2015-01-14,-0.040811513286782564
2015-01-21,-0.006002617071693361
2015-01-28,-0.001333395582491903
2015-02-04,0.07942907131764776
2015-02-11,0.013230069158797653
2015-02-18,0.02688115188024698
2015-02-25,-0.017249588555810824
2015-03-04,0.00628208235736305
2015-03-11,-0.005805897400258275
2015-03-18,-0.03508044996480275
2015-03-25,-0.004296273916812976
2015-04-01,0.03637342254920073
2015-04-08,-0.01875146218776913
2015-04-15,0.06753666598638941
2015-04-22,-0.028283030848722523
2015-04-29,-0.00415818343112162
2015-05-06,0.027629659720337152
2015-05-13,-0.014016192355371881
2015-05-20,0.0031673515619834447
2015-05-27,-0.009827803756180864
2015-06-03,0.00927302940707464
2015-06-10,0.028033291934000504
2015-06-17,-0.014061237606607824
2015-06-24,-0.005824596154416217
2015-07-01,-0.0028814742053979714
2015-07-08,-0.024570167507227958
2015-07-15,0.0016020470550732746
2015-07-22,-0.027745342591152133
2015-07-29,-0.01747359415559735
2015-08-05,-0.04480201305176479
2015-08-12,-0.010167471359923574
2015-08-19,-0.03021066507671577
2015-08-26,-0.025243019924861776
2015-09-02,0.10841318536435907
2015-09-09,-0.024725367237842133
2015-09-16,-0.0038199650952002173
2015-09-23,-0.006050960918111636
2015-09-30,0.005174636852227632
2015-10-07,0.006848903631749614
2015-10-14,-0.02471791697999781
2015-10-21,-0.018274533280228655
2015-10-28,0.017057008293759557
2015-11-04,-0.00597924397050642
2015-11-11,-0.03186716639753817
2015-11-18,-0.038454254577056646
2015-11-25,-0.0013830623110334672
2015-12-02,-0.05610294235977398
2015-12-09,-0.023900240395035133
2015-12-16,-0.037211200113427934
2015-12-23,0.008257472020400058
2015-12-30,-0.017308590715479855
2016-01-06,-0.004817435345499499
2016-01-13,-0.04875137719498712
2016-01-20,-0.02702538856217762
2016-01-27,0.04872571151618188
2016-02-03,-0.0026219945788122923
2016-02-10,-0.06390981290851816
2016-02-17,0.0452620477742649
2016-02-24,-0.009030612504601687
2016-03-02,0.016393870357147344
2016-03-09,0.028114682673868074
2016-03-16,0.009704018212608467
2016-03-23,-0.016504035909282067
2016-03-30,-0.039358288907015315
2016-04-06,-0.0002640484274044619
2016-04-13,0.05324419678536918
2016-04-20,0.0085038753256097
2016-04-27,0.041020403305514375
2016-05-04,-0.009435680927328383
2016-05-11,0.04454570672014513
2016-05-18,0.038909846812420934
2016-05-25,0.01403308439794726
2016-06-01,-0.005518529192695909
2016-06-08,0.014998064634739183
2016-06-15,-0.03307087583348367
2016-06-22,-0.008171576046795415
2016-06-29,0.016816506186774216
2016-07-06,-0.04517386544836155
2016-07-13,-0.0416203473018073
2016-07-20,0.009594043230115812
2016-07-27,-0.04147338267479217
2016-08-03,-0.021997776269778058
2016-08-10,-0.011042569380721234
2016-08-17,0.07904854550226093
2016-08-24,-0.006704949012542816
2016-08-31,-0.02451340075827746
2016-09-07,-0.009673021244868907
2016-09-14,0.005307693619966525
2016-09-21,0.01086782268205333
2016-09-28,0.004693037630442598
2016-10-05,0.03888590493746613
2016-10-12,0.0003884330224497301
2016-10-19,0.000888758803097689
2016-10-26,-0.020587852083726044
2016-11-02,-0.04195685149840245
2016-11-09,-0.0038367922283504274
2016-11-16,0.02025801401418481
2016-11-23,0.0496107568198314
2016-11-30,0.016276592259656386
2016-12-07,0.0019781283647926085
2016-12-14,0.008361265829715192
2016-12-21,0.03609716200066204
2016-12-28,0.03248827978125912
2017-01-04,-0.021669674395767613
2017-01-11,-0.021475496925576043
2017-01-18,-0.027281273778534842
2017-01-25,0.00826984322646429
2017-02-01,0.00871824628216622
2017-02-08,-0.02382142235404816
2017-02-15,0.003821715634893197
2017-02-22,-0.009701293433829195
2017-03-01,0.00842485741005694
2017-03-08,-0.027197916356331175
2017-03-15,-0.023713050146367487
2017-03-22,-0.019791181589267737
2017-03-29,0.019375458552357783
2017-04-05,0.026180770046880353
2017-04-12,0.0299202016344271
2017-04-19,-0.03174995697580729
2017-04-26,-0.009388846372736737
2017-05-03,-0.009513202221119843
2017-05-10,-0.0025736944613314883
2017-05-17,0.018419915938053144
2017-05-24,0.014897051660817562
2017-05-31,-0.03339372293528786
2017-06-07,-0.04396924231273036
2017-06-14,-0.02593548755197017
2017-06-21,-0.01682637228617989
2017-06-28,0.02026921471826504
2017-07-05,0.024451776985080498
2017-07-12,-0.009675374076249632
2017-07-19,-0.012086959583451518
2017-07-26,0.011034312255929546
2017-08-02,0.00613323519368647
2017-08-09,0.013857839996473942
2017-08-16,-0.03526523098298184
2017-08-23,0.013760948781205373
2017-08-30,-0.011560051722788178
2017-09-06,0.032953497897437956
2017-09-13,-0.002189227147843198
2017-09-20,0.006687743787144651
2017-09-27,0.03559633241389992
2017-10-04,-0.020150153625213107
2017-10-11,0.02352094843934438
2017-10-18,0.00135086200325496
2017-10-25,0.025624195125718563
2017-11-01,0.025204317043357127
2017-11-08,0.026700741714265064
2017-11-15,-0.009733960938137387
2017-11-22,0.0198088088818269
2017-11-29,-0.005213311482953786
2017-12-06,-0.026562265635161175
2017-12-13,-0.0017216013939455044
2017-12-20,0.017593459992173655
2017-12-27,0.014336272935237426
2018-01-03,0.013194053616701451
2018-01-10,0.005940990383386691
2018-01-17,-0.010027672202798987
2018-01-24,0.007336225750550485
2018-01-31,-0.013371134870224788
2018-02-07,-0.006043397229321346
2018-02-14,-0.010979038375213523
2018-02-21,0.017393615638520377
2018-02-28,0.004294315865782661
2018-03-07,-0.0060124432634101055
2018-03-14,-0.008608240704303993
2018-03-21,0.04966103268641242
2018-03-28,-0.0022604723714375607
2018-04-04,-0.013296420382385321
2018-04-11,0.03647053652311194
2018-04-18,0.01483992552928659
2018-04-25,0.024609703385165327
2018-05-02,0.010277506901312572
2018-05-09,0.0335148824385787
2018-05-16,0.0021772049506996183
2018-05-23,0.006287030909381208
2018-05-30,-0.023356691996352263
2018-06-06,-0.039531073259269744
2018-06-13,0.023723866847194852
2018-06-20,-0.0002981202738323585
2018-06-27,0.03705919188722295
2018-07-04,0.0005081479896833496
2018-07-11,-0.04260146634892892
2018-07-18,-0.003361385435035169
2018-07-25,0.021019639612063212
2018-08-01,-0.01620679643076839
2018-08-08,0.00047730169079818197
2018-08-15,-0.001292768093005492
2018-08-22,0.01612851192500786
2018-08-29,0.02549294916526712
2018-09-05,0.004607274604730538
2018-09-12,0.025136149433262256
2018-09-19,-0.015830196545022934
2018-09-26,0.01753180052705794
2018-10-03,0.06348424269402031
2018-10-10,-0.019699193565483886
2018-10-17,-0.02320590543745027
2018-10-24,-0.023034006150473907
2018-10-31,-0.01732916293777076
2018-11-07,-0.04668514013133984
2018-11-14,-0.02813773256818264
2018-11-21,-0.030188059221187835
2018-11-28,-0.036366123192864586
2018-12-05,0.013188963825011779
2018-12-12,-0.004130298037198443
2018-12-19,-0.03037682076591619
2018-12-26,-0.014525465745052535
2019-01-02,0.0023270540625912606
2019-01-09,0.04752338885457852
2019-01-16,-0.0004360214556676789
2019-01-23,0.005906084281156909
2019-01-30,0.0035685272276984037
2019-02-06,0.012384767486763648
2019-02-13,0.0012245217140063325
2019-02-20,0.02285389300156515
2019-02-27,0.0029903470528034326
2019-03-06,0.007189470693375277
2019-03-13,0.00855402467849542
2019-03-20,0.01894531391182319
2019-03-27,-0.007895264388823486
2019-04-03,0.013605706107774562
2019-04-10,0.018715988291600594
2019-04-17,-0.013918448285869744
2019-04-24,0.03279081411144835
2019-05-01,-0.0189346625571869
2019-05-08,-0.015956519257146584
2019-05-15,0.02017614456583594
2019-05-22,0.00045525335763585417
2019-05-29,-0.019533202077347878
2019-06-05,-0.08165354818990311
2019-06-12,0.00839482372158784
2019-06-19,0.03387834416731761
2019-06-26,0.038059764040312416
2019-07-03,-0.029312049815233387
2019-07-10,0.04480874790090317
2019-07-17,-0.038495968569614236
2019-07-24,-0.0009117900761567155
2019-07-31,0.024479023528598542
2019-08-07,-0.06352850615730188
2019-08-14,0.03072295349727061
2019-08-21,-0.00032909119515656116
2019-08-28,0.008220008879256335
2019-09-04,0.0014604839519378743
2019-09-11,-0.007924962121128809
2019-09-18,0.033483701624829054
2019-09-25,0.0006925822899066514
2019-10-02,-0.026951220587086988
2019-10-09,0.004182323869444948
2019-10-16,0.010926421769846817
2019-10-23,0.003908717649704574
2019-10-30,-0.006215621088395018
2019-11-06,0.01015663647120757
2019-11-13,0.006046950589698286
2019-11-20,-0.0018749832917607234
2019-11-27,0.01568379808842213
2019-12-04,-0.0135979744442426
2019-12-11,0.005449999635896985
2019-12-18,0.029932806784206623
2019-12-25,-0.0027602866862463937
2020-01-01,-0.01361837786602671
2020-01-08,0.013433641721920075
2020-01-15,-0.02036629292400005
2020-01-22,-0.006621318376339058
2020-01-29,-0.03304992759236469
2020-02-05,-0.03149171921881111
2020-02-12,0.008858097300013412
2020-02-19,0.03956811250816705
2020-02-26,-0.050620439559372676
2020-03-04,-0.026177488543390304
2020-03-11,-0.14511459212413114
2020-03-18,-0.10669904366075456
2020-03-25,0.06435718738321339
2020-04-01,-0.12055851273209928
2020-04-08,0.0806597048683717
2020-04-15,-0.08175998098990633
2020-04-22,-0.12343427930056006
2020-04-29,-0.037119397520691155
2020-05-06,0.11024312599281627
2020-05-13,-0.017520452403816722
2020-05-20,0.08399924342054832
2020-05-27,-0.010996332224192273
2020-06-03,0.0018384554279355925
2020-06-10,0.02749731621239615
2020-06-17,-0.008671781934335154
2020-06-24,-0.005557032577765519
2020-07-01,0.026671937351671948
2020-07-08,0.01824778153133577
2020-07-15,-0.0047617071554266754
2020-07-22,-0.006020380345763465
2020-07-29,-0.003907422560300411
2020-08-05,0.012555041097070507
2020-08-12,0.004461710846793032
2020-08-19,0.008263811825968359
2020-08-26,0.0055658770604067875
2020-09-02,-0.030233608788188704
2020-09-09,-0.03480430839019477
2020-09-16,0.01496573698307957
2020-09-23,0.019338483280157748
2020-09-30,-0.001655525180214945
2020-10-07,0.011499508773276546
2020-10-14,0.010920410603551867
2020-10-21,0.002600409177657026
2020-10-28,-0.029835389214474484
2020-11-04,0.010626473648287726
2020-11-11,0.018721606700600413
2020-11-18,-0.006247472638793106
